fSpectrum
54.59462872845808
63.32759744724779
59.483
52.889463862109565
132.08617117559083
39.21503276957484
37.85514553253676
59.483
94.95327738965517
36.222466901445785
52.705287287803976
55.39450301382716
104.72719299767505
58.116
118.00767105077036
64.99697355088847
51.67292347121318
33.86132409942656
26.20894533454978
59.1113311859536
37.37061661983725
37.824800268417256
49.34419897574674
59.483
93.16497231698386
113.31924797774437
69.31932747210118
61.43016304854644
30.354284424911913
62.7954496719692
79.85623467133641
106.92662526692585
58.41717527119088
66.52583571928089
26.23419183883929
57.526196401695955
29.36333307048503
42.400421966103956
97.4740648208666
101.26465220099107
34.80240453071829
41.19088177845339
74.0188820228365
49.666949568119804
86.83857176155189
42.257172927376295
91.77130355547828
40.56660706785714
61.66030827052278
43.21194632121786
59.483
57.67382347507502
72.83260728242513
77.00031503850725
75.98068419883154
37.815523794827314
18.740123723273705
39.02065087483534
30.58774766917229
42.46003058702653
96.1371064795619
30.700849469326737
21.476727513823118
51.81705981763312
47.54402968828473
73.26206776568529
92.11277020048377
67.24989536392043
83.69538883343009
120.1994360706892
17.156916161688347
52.92906386763885
57.19260035911591
67.4178
36.20122748843511
38.93143066566245
57.62161171333001
95.68757943433894
60.757171845285455
27.351286365895902
54.04894933719003
37.42942218621995
40.728335293222344
64.29579220592659
82.16351731750012
133.10523761282164
35.43209151497831
93.64251922842809
59.483
25.26153000593926
56.56554976331811
98.34238997735874
59.483
43.3982041350195
61.10225369187822
48.8374623322142
49.444687177276045
57.25496378750431
79.42927724120712
47.766544633180125
60.71293983986585
58.116
59.483
84.90622980845829
68.33917880073272
48.239136515253534
117.87296025334639
59.483
44.46550229749362
65.11439191123854
37.6091312797054
21.73457214213566
59.483
48.699914713815616
64.57654651414305
103.95533179921063
61.462684463414604
59.483
68.93050718928002
75.10363080637758
74.46474057818865
40.47401092766279
59.60345155156034
15.892415239486409
24.408432983867925
44.66060485463623
34.051704547747406
31.669994175175013
46.83734672030956
40.77589355143236
83.54722865400483
53.49002390147827
21.31704681975322
42.03177580602822
30.717304599747372
23.956697354303717
52.43047661984962
88.34508391703415
32.52865852461571
28.568374413423122
59.992790393643865
58.783100855453576
59.483
56.10512931613292
43.494428181028944
58.116
28.207628318527423
45.17049888630745
25.302132410386417
98.8277077844142
43.41036358245879
57.301568577322485
57.859658837287256
42.047858184667845
86.80346071076069
20.832904794989965
59.483
59.288677920967174
39.231833591055896
24.623716906109234
25.34209059082095
46.630558407618665
37.926553861575044
79.47597913440399
85.39792733730441
49.56183004881667
43.29397791803569
80.52995379772177
51.602900199286374
55.70710507049681
47.21950077242103
59.718424718553166
46.12911603370968
66.48728524745381
52.47369601253616
63.84332910616537
119.3366115732832
32.57007432770738
126.03395896056213
15.421579491471242
42.136356470482426
68.11587279121684
117.197384133907
49.65579097039078
90.44488308120087
39.98674067694274
43.32790483626973
44.208830291799536
67.4178
42.30390432575942
46.62091999780063
40.38971056070222
26.409530993658457
42.86084900141074
43.13547890124803
24.05373326435965
44.232958744203295
42.63754526171481
100.52780875219793
47.89827190247515
55.102847226541705
33.977656121092075
85.53826249183417
22.993026143791614
48.050511436559184
29.26878679815882
37.95482981593256
24.4297028925087
55.858744146119896
36.69649515369783
67.4178
37.535449611400814
55.63876162634571
89.6927110176249
19.099942723812045
28.657596954716734
91.10074274597757
56.19805797528025
59.429818743438496
23.016743936463378
29.11605190007541
23.399538282234996
20.869205877415567
83.83299492519174
39.36228637503535
51.069373586415814
82.56696196075531
31.448422470289948
31.942542973702754
25.516604167665687
81.6869913297684
26.25439762513605
22.268036096732068
36.354969270218454
59.483
