Energy,PositionX,PositionY
70.0,-19.8213,-3.8024
70.0,10.4227,9.3832
68.713,26.145,92.5383
70.0,-9.4076,18.1845
70.0,0.8424,17.3374
66.1715,-31.6912,-45.304
70.0,-15.8682,-12.419
63.5767,76.2753,38.3117
70.0,-60.7371,41.766
55.8875,-199.9717,-152.5408
70.0,-3.1681,15.9028
57.9345,-150.2012,82.3379
56.0442,-167.8044,-166.7401
47.8069,-2.7452,-88.9222
69.2928,54.5332,-21.387
70.0,18.2384,-7.8284
66.8765,60.8926,-171.9391
70.0,2.62,12.9327
55.5701,-111.9789,-199.5909
30.5595,25.8183,12.5493
70.0,20.4783,2.5774
70.0,-19.5086,2.221
69.5034,30.6758,-7.5952
69.4189,-57.0379,-91.3992
65.5502,175.8967,-199.7075
69.7548,-3.4786,-55.5517
70.0,-19.054,3.2035
70.0,7.2711,7.177
44.7878,143.9608,157.922
66.4818,127.4711,-144.5025
56.2038,-127.4315,116.2252
70.0,-8.5335,8.2103
59.9507,-139.1944,19.5171
63.0465,-199.539,-59.1203
69.6395,-4.0077,-59.8077
70.0,-12.2086,15.9434
70.0,1.7748,4.5884
70.0,-14.0633,-11.9257
68.2687,136.0198,-199.3497
68.7323,-91.4352,4.0523
67.2326,141.5131,-105.7187
67.9458,93.5775,119.1381
70.0,14.8045,-99.3801
70.0,0.2917,-5.1831
67.6923,-68.1159,-148.6359
70.0,-11.0111,8.6554
60.4717,199.628,7.0699
69.562,7.1008,62.6603
58.9757,77.8236,64.8406
58.0364,-175.6257,-199.5995
59.7566,32.5636,-199.6957
68.7419,-14.3554,99.0467
67.8604,-198.0883,-187.6322
70.0,-6.3469,-0.9781
70.0,-6.5283,19.3586
70.0,-0.2663,-8.3765
56.231,-84.0141,-84.7994
68.2953,16.6714,118.8755
70.0,-7.9192,15.0389
68.5234,-113.9267,-50.0143
63.3288,-188.5267,123.7813
70.0,-7.2382,8.1409
69.8978,1.2534,30.238
68.3231,-56.5204,-140.9526
70.0,17.3498,10.3663
52.5297,175.9778,-41.9433
65.6316,-106.4824,-189.989
68.2596,-109.4949,-86.6902
66.0719,-199.9405,80.1
70.0,5.6718,7.2856
69.3615,-52.6317,71.2561
70.0,-33.4661,65.474
70.0,14.1905,13.1726
68.6554,-14.1492,-88.7275
70.0,16.1013,-7.0713
70.0,9.78,-17.9528
70.0,-2.8486,8.7442
66.3154,164.0223,147.3612
67.411,15.2037,-11.0105
70.0,11.7831,7.6682
70.0,0.9068,76.5728
68.9694,-67.3265,-57.3459
67.0881,-123.8548,104.6127
70.0,0.4513,-6.7491
70.0,-8.8689,-11.4004
70.0,-3.0059,1.0976
62.6482,-54.0103,-199.8399
70.0,-7.339,0.34
68.975,-35.1115,71.2751
70.0,2.9645,1.1726
68.2184,119.2623,60.3384
57.6053,155.9873,162.951
68.9271,-2.4474,108.2588
70.0,-0.6873,-20.2955
70.0,-11.8185,-6.8321
60.0749,130.0937,-19.6506
70.0,-20.4442,-0.1887
68.7271,-45.4933,-100.1964
70.0,-8.2188,-17.7603
70.0,1.4485,-9.0634
65.8619,-171.9182,132.6726
70.0,-0.3441,-15.9332
67.7905,-55.2286,115.8061
66.9223,150.5911,-51.0772
70.0,3.4786,-11.3656
70.0,14.9985,-5.9046
67.9067,91.2877,-117.9143
47.5403,-170.3488,-81.2638
69.5218,-60.3817,-33.0474
70.0,-14.5371,-40.8049
70.0,-7.4814,1.6123
59.8144,199.9915,-90.9009
58.8282,199.4835,-109.2334
66.9284,-43.5519,168.404
70.0,-5.718,-2.0707
70.0,10.5924,-15.9318
70.0,20.0119,3.857
70.0,-9.8571,17.5775
67.5442,-45.2742,-132.246
70.0,15.9288,9.6153
69.389,48.378,48.3054
66.4253,199.9678,99.4777
70.0,16.6532,-0.4713
70.0,-46.9687,199.9802
58.2668,-61.0814,199.8577
70.0,9.1223,65.8113
67.6986,-153.961,-37.214
70.0,-10.3628,-10.2247
70.0,6.8128,5.6864
68.801,-95.1367,-27.6273
67.7601,-38.4475,141.5558
70.0,18.6984,8.2175
68.9644,55.4127,65.4761
70.0,-3.0874,7.881
70.0,-14.8975,13.5042
68.4275,120.3324,-11.9958
70.0,-0.2509,-20.5918
66.714,-65.7878,-138.0382
70.0,2.2174,10.6916
63.1638,-153.5312,85.6945
69.2015,33.5022,79.7034
70.0,-14.1226,-3.8889
64.187,-120.499,199.4112
61.7336,190.1119,99.4818
67.5046,-107.4758,24.311
70.0,-17.7772,7.022
68.1944,118.0587,-69.513
55.8745,-72.5167,-136.705
70.0,-40.0108,109.2451
68.0975,70.7346,93.6061
70.0,-2.726,1.9212
70.0,4.4311,6.8806
67.7896,-126.515,-37.3518
50.5107,151.8382,-5.4528
70.0,2.8544,-3.5407
58.905,-1.8326,114.0298
70.0,6.6666,-39.6791
56.155,-129.6583,199.9932
58.4861,57.7383,54.7564
61.0916,-92.4907,20.2371
70.0,18.1924,-8.0252
70.0,3.3402,-1.3977
70.0,-19.0764,1.6865
67.9348,-114.2179,-135.6055
59.7256,193.7171,31.0066
70.0,-6.4569,-4.2875
67.8858,-37.8874,33.2738
70.0,-2.9529,6.7835
70.0,7.912,5.308
70.0,32.6347,16.6541
68.363,101.494,30.4498
57.5539,55.8931,27.1706
69.4063,-46.6488,22.5297
55.5163,32.9358,-199.9901
70.0,1.3124,-12.3663
68.1711,-17.5625,72.6829
70.0,2.9167,15.7524
70.0,13.2236,-6.8882
63.3537,135.0368,-80.9882
70.0,46.3361,30.3513
58.2339,103.1121,-199.5707
66.6346,-68.9732,134.9497
68.948,75.9841,-8.2704
70.0,-9.8277,-3.9988
69.6809,43.6229,4.0253
70.0,1.8179,-6.9123
68.4332,15.5333,-108.1351
70.0,35.4158,62.0446
70.0,-7.9161,-3.2883
70.0,-19.9341,4.7226
70.0,45.5513,35.3769
70.0,4.2503,-19.8991
70.0,43.8417,103.4349
67.4164,8.154,149.5591
62.0424,199.9151,62.6051
56.8947,140.6007,-133.879
70.0,-46.2982,-9.1419
66.8219,127.657,117.2484
67.9351,-29.4147,123.5727
65.7932,80.1095,-195.624
53.5023,-113.4097,-53.7405
68.0548,-114.2606,-24.2263
67.5211,125.601,53.5207
66.8057,38.867,172.0251
51.4253,-128.8502,181.1164
70.0,-55.2316,68.9408
67.0908,47.8007,23.0118
69.212,79.7505,28.318
55.7678,30.5973,199.9472
66.683,54.7416,194.7082
70.0,-0.845,18.3024
70.0,7.1496,-10.4224
55.5604,95.3299,9.8277
70.0,-16.1928,10.5921
70.0,16.6852,-11.9664
68.34,-108.0545,-52.2498
70.0,6.386,-11.4009
70.0,-0.4569,11.5407
66.5468,-44.7519,168.606
67.8901,142.9063,-27.0209
70.0,-6.2092,0.1842
70.0,-20.0821,1.3374
70.0,-2.1689,-67.1738
70.0,-5.5411,-2.1977
70.0,-8.0925,11.8906
70.0,-18.0292,-9.2075
66.8835,-135.9267,-89.3994
70.0,-19.4408,6.128
70.0,3.1613,17.4368
70.0,7.8764,-12.9449
56.0795,-28.7112,32.4418
62.4377,186.7446,-75.7265
67.9853,64.6483,73.2039
70.0,28.4466,58.0716
66.622,-1.0796,175.865
56.0903,-4.3676,-92.3053
68.1793,84.8121,-24.9213
70.0,11.6417,10.7956
70.0,160.0167,187.528
70.0,-0.5637,-20.514
68.0182,56.3867,-90.5592
70.0,19.0355,-0.8242
70.0,71.3522,-85.8607
68.9061,69.7745,19.2324
70.0,-3.7779,1.6756
67.5567,13.8084,154.0827
66.8721,44.2888,-176.2587
70.0,-4.0617,-19.8161
70.0,-1.957,1.9349
70.0,-1.7172,-15.0754
70.0,10.4197,-2.0036
70.0,19.178,5.3056
55.7972,-100.0016,-57.9044
70.0,19.0076,-7.7489
66.9531,53.9417,140.9208
70.0,-7.4869,4.686
56.0318,-132.1149,67.8263
70.0,-30.0975,-120.1199
67.1456,-23.5007,185.0214
64.5834,-148.5571,-130.0866
66.9458,-199.9099,-5.756
70.0,3.6842,12.7782
70.0,-16.843,11.3542
70.0,-10.952,9.8765
60.6363,-82.4381,-22.2714
67.7112,140.7606,-10.5434
68.2618,-135.5608,16.5957
58.8774,-169.259,199.5547
63.8744,62.2893,72.2269
70.0,0.737,28.23
60.7005,76.9377,-143.3566
67.8856,-131.9733,-11.7837
70.0,-13.3033,14.7335
70.0,-1.9362,13.6664
70.0,-19.5191,-3.602
66.624,182.2234,-124.9197
69.7775,44.6039,-10.6235
58.6865,89.5701,199.2842
70.0,12.27,-9.7676
68.8151,88.608,26.6214
64.9584,-178.7651,131.8718
64.0945,-28.9071,92.3105
69.3574,58.7731,-10.431
61.7238,-171.1568,-199.2893
68.8726,-43.8013,-87.369
67.5425,117.682,-87.8403
70.0,-9.1705,-17.748
70.0,8.9357,-17.1766
56.4664,-199.86,65.3098
70.0,-13.0036,-14.5317
70.0,-7.1299,3.029
55.9147,191.5746,-199.862
70.0,17.2307,-9.9088
56.0273,33.8817,-198.6763
69.812,-37.1987,-2.0049
70.0,9.5962,-7.5576
63.9532,-153.435,-199.5727
70.0,19.8354,23.8791
70.0,7.8651,-2.4048
46.3269,102.307,24.1411
68.0305,34.1241,-126.7989
70.0,16.0612,-12.4616
66.9916,-188.8178,7.2192
70.0,-13.2647,8.7943
70.0,-11.319,13.3269
70.0,-4.9672,-16.131
57.65,102.9427,-199.8822
65.8201,-150.958,124.0658
48.8804,29.8383,32.2703
68.2552,-193.8621,70.8508
58.4376,-63.0972,199.7255
67.119,105.6613,-199.9083
67.581,138.8051,-70.1306
68.3514,-120.5757,-8.4419
70.0,-10.6953,-12.0449
59.1126,24.6897,199.6051
70.0,-49.0248,12.9914
58.7681,-190.7331,-199.6148
70.0,12.3309,-16.257
70.0,4.6264,-5.1927
70.0,9.986,9.5842
67.777,121.3641,-87.4287
70.0,-10.0711,13.3387
69.5221,34.3464,41.5239
70.0,4.2866,19.4582
68.9128,-79.2272,-61.4055
70.0,-8.5262,-9.512
66.8845,-146.6077,-91.1921
68.2771,57.0932,-41.2655
68.0506,112.0885,52.0306
70.0,10.9272,-13.6991
66.968,-13.969,101.1703
70.0,15.432,-13.3927
47.0972,89.3614,92.4991
64.565,-82.0625,193.2263
58.9942,199.9607,41.6602
61.3944,-45.2538,162.1874
67.549,120.1245,-43.6976
69.2662,-65.8655,52.9271
70.0,-0.0986,-20.5113
69.0998,-90.4014,16.1899
70.0,9.8262,-13.4136
60.169,176.5403,26.4079
70.0,-10.2503,-2.6286
69.5168,-43.1917,-26.3344
56.1612,-199.8616,105.3807
60.2984,-161.9727,-84.3547
70.0,-20.3508,-1.7049
70.0,14.6368,7.1327
70.0,-13.4243,4.2061
70.0,-6.5912,-18.1215
56.1804,199.9817,142.0003
70.0,-10.5676,-2.6116
70.0,-6.5724,13.2704
59.6821,130.0103,199.9745
70.0,-7.0439,18.8355
70.0,14.8126,-14.0844
56.1784,164.7135,-199.9219
55.7829,-80.2951,-57.8936
60.6298,-199.9362,-20.5838
65.4044,160.0265,-197.7728
66.7164,198.6466,-198.5428
70.0,-4.6109,-14.0697
57.2317,-73.5947,-199.5638
67.7381,121.4264,-37.2397
70.0,-11.2654,16.5142
68.2255,-89.6345,52.4105
68.2582,10.1519,-93.3383
67.3148,169.8723,-28.8137
70.0,3.2812,13.6509
69.3262,-16.6891,-60.4281
70.0,76.6029,-36.6083
60.0394,-199.7115,-183.5746
70.0,-14.2414,11.3105
70.0,15.8872,-12.7164
66.9717,-105.8818,-173.5617
69.3583,-31.0258,-42.8837
70.0,3.2011,-0.1743
67.3768,-112.944,-77.4399
62.1808,20.6944,-193.7081
66.24,-193.2268,-108.036
70.0,-0.388,5.3253
70.0,19.9665,-2.032
70.0,-11.9674,16.3376
62.7495,134.3125,-187.2853
67.3237,-163.9259,90.8991
70.0,1.5716,19.8034
70.0,12.6724,2.2241
70.0,-10.3957,-12.9076
50.1235,119.6017,33.4434
69.9704,-11.3228,-25.3298
55.244,-199.7987,-64.7963
69.843,-23.8593,-65.7754
63.0168,-199.9348,-30.0862
57.47,199.8789,1.7516
70.0,-13.4061,47.2571
57.3384,-155.6543,-63.4571
70.0,6.4259,-2.46
70.0,15.0596,-12.9031
70.0,-0.642,12.1529
65.7698,-14.7867,84.766
70.0,15.2487,-9.3466
70.0,10.7832,-7.7638
58.0943,130.1009,117.707
68.9678,-0.4993,88.9766
70.0,-5.1028,-7.1744
70.0,-14.9336,-2.8661
63.3269,-55.6934,152.8927
62.8766,12.7035,24.4289
67.7146,-46.0394,-128.7228
57.5843,-199.9322,-171.8854
70.0,-0.469,-9.9624
59.9821,131.9876,199.8634
70.0,18.7702,-7.3759
70.0,26.7869,22.1573
64.5808,34.703,-78.8789
69.4328,36.9339,63.3874
58.4757,-199.4419,-187.9077
70.0,3.8066,0.8691
70.0,11.1952,-15.5247
66.4837,-140.2249,196.8306
70.0,15.786,13.0822
51.8889,137.1176,67.983
68.0134,-90.8715,118.0068
70.0,-3.895,3.9797
68.4733,102.1067,6.1475
70.0,19.2074,-4.2972
70.0,-17.7054,10.3153
66.3787,-183.0131,-10.9939
70.0,28.2083,-47.1439
67.5908,94.6736,119.462
68.7369,-76.4555,53.7739
70.0,18.2053,-8.2566
49.9508,-137.5041,42.343
56.2008,53.9305,-199.7675
70.0,0.6256,-2.0695
66.9919,-139.0306,128.6721
68.6606,53.4316,59.2166
70.0,18.9234,-7.467
66.9674,-142.0901,-104.0814
56.7392,-113.6828,-75.7588
70.0,-12.8213,-4.1474
70.0,13.9203,-9.4747
70.0,-16.7752,10.5171
70.0,-3.1376,-12.6132
55.8021,-162.5655,47.2187
70.0,4.1402,-18.9144
67.5386,-87.9607,-128.3166
68.5465,46.4638,-113.6368
66.2556,174.9748,-8.2099
70.0,18.1237,-8.9757
70.0,-3.1406,16.283
70.0,16.6595,-9.9018
67.2434,196.5797,-199.9362
66.7482,184.648,79.1366
62.4613,-49.9844,124.0936
66.5025,172.3337,111.9978
70.0,-20.1702,-1.0718
58.1928,-71.5988,-44.1363
70.0,14.6973,-12.1843
70.0,16.0945,11.7283
70.0,-17.5553,-7.9997
67.7149,-83.0464,120.3692
70.0,6.2808,2.9224
49.3764,105.9413,-23.0807
63.8508,150.003,107.9348
70.0,-6.3082,-5.7423
45.6946,17.8654,48.5822
70.0,-2.3406,-3.4337
68.3815,-25.1494,106.3341
70.0,1.5861,20.0982
70.0,14.4188,-2.5163
70.0,-14.425,7.675
70.0,18.7254,-6.3023
68.3279,124.6882,-63.2146
70.0,6.0196,15.8553
70.0,-17.4895,4.7204
70.0,55.6336,4.6394
56.2657,-199.8048,-87.759
69.601,4.6942,-57.1117
70.0,18.9763,-0.5405
69.7708,7.9141,-38.8701
70.0,-48.0214,-8.7238
70.0,19.4547,6.1547
70.0,-18.7426,8.6172
57.0294,199.2942,167.8093
70.0,10.5451,-10.6181
70.0,-13.0526,0.8498
70.0,11.2101,-16.7609
70.0,18.6399,7.9487
70.0,2.9267,-17.7272
70.0,7.5161,11.1136
70.0,-10.6432,-0.7288
55.8825,-199.9971,84.7794
70.0,7.4433,-3.6101
69.8426,18.7509,41.1176
70.0,14.7998,13.7532
70.0,-1.1348,-10.8603
66.664,176.6445,-152.2822
68.052,81.7377,-102.3666
58.6739,199.7848,-55.89
68.1793,41.4773,-119.3539
67.9955,-47.9144,96.6274
59.8157,94.484,-99.9824
60.7501,-199.8221,10.1277
70.0,19.7998,4.3099
69.76,6.8135,32.1532
67.5288,-71.947,97.5941
70.0,0.7456,-3.3341
67.2862,30.581,158.1525
70.0,-16.2773,-12.176
70.0,-12.4614,15.8045
70.0,-7.8214,22.2638
70.0,-108.8216,103.1122
70.0,-14.1605,13.8223
69.1814,-52.0832,5.0946
67.416,-128.759,-124.7738
70.0,-7.3234,14.9806
70.0,18.5688,3.6772
70.0,16.4337,-2.5388
56.0716,72.8375,-198.8446
67.8806,84.511,106.5581
70.0,-19.1753,-6.7731
70.0,48.3281,-4.2599
70.0,-1.8954,-15.2097
59.8356,-16.7835,-63.4767
61.9265,12.6665,-35.717
64.309,-138.2606,-129.9304
67.1076,-179.15,-51.4551
70.0,24.916,7.6346
56.2636,-173.6381,-75.4884
56.4443,42.1525,-199.9345
66.0462,-78.8559,147.1901
70.0,0.4367,15.8939
63.6526,-199.7774,52.4021
70.0,-17.3008,-10.9088
70.0,-13.3821,4.9047
70.0,1.558,-11.4171
70.0,3.0577,-7.887
70.0,-60.6968,97.3425
68.6156,79.53,42.8837
70.0,11.6232,-10.5713
70.0,19.5081,-5.4886
69.2896,-103.3714,-16.8766
69.4057,15.191,-68.1354
67.3211,48.1684,152.9939
68.9881,56.9438,-31.7098
70.0,-2.1891,10.9519
70.0,-9.5384,-1.4312
65.4044,-160.7076,77.1759
63.5067,26.7783,96.1165
70.0,50.3011,-12.587
70.0,7.5388,1.9887
70.0,19.4732,-10.2101
55.6899,-154.2025,-199.8436
70.0,-3.9711,18.4008
70.0,-2.0179,7.4949
70.0,9.787,-17.6832
69.3408,-54.3346,-27.4317
70.0,18.3447,-8.5904
70.0,-5.9827,11.388
61.1415,199.9558,-195.6245
70.0,-17.3311,-9.6749
68.8697,66.7027,-13.3186
68.0671,-88.9097,118.4022
70.0,18.2622,9.2665
13.8962,20.3295,-0.5117
67.4159,-106.8623,-104.5143
70.0,11.6482,-7.8938
70.0,-52.3389,-41.8779
69.3178,39.2236,44.1582
68.1708,-86.14,-3.7599
70.0,15.6238,12.329
70.0,9.3668,18.1767
65.8876,173.3842,155.2359
60.164,199.2763,-197.6257
70.0,1.506,6.8056
68.1513,-56.8748,129.4581
70.0,-10.5925,17.284
56.795,87.1589,-199.4717
66.0129,-193.1032,112.5433
70.0,17.8049,-12.7365
70.0,-19.1848,7.0738
70.0,-10.7354,15.9576
67.3584,-13.8369,-174.9146
68.5253,59.1194,28.0194
70.0,-0.0733,10.2501
67.7711,133.5072,-56.328
70.0,-4.2453,-9.8149
70.0,16.062,-12.0612
70.0,11.1357,-12.5486
70.0,-4.6772,13.4162
58.5065,48.3417,199.7172
53.0641,4.4295,-152.8404
70.0,10.0684,4.519
70.0,-10.2879,15.6975
68.3927,49.7417,105.4048
61.868,-107.2875,-64.5035
70.0,17.0977,-10.743
70.0,16.6252,-11.3191
66.2066,-181.527,-115.8263
60.5494,94.0519,-190.3561
70.0,5.3834,1.1849
70.0,9.5531,17.2634
68.8822,-100.8223,6.1222
70.0,-17.3261,6.7961
70.0,16.8151,-0.4569
70.0,-3.87,-19.2924
70.0,2.4131,-9.3486
70.0,-8.8087,-6.048
69.3099,35.0754,37.1144
52.6297,-39.2311,177.6154
70.0,-31.3297,-2.1073
66.5514,124.3322,80.7549
55.5231,-199.4242,148.9629
63.3196,5.8306,141.793
70.0,14.9484,-12.6593
64.1287,194.3104,-163.3429
70.0,-5.3785,-3.8599
70.0,3.3528,10.7789
68.4664,-103.405,35.5575
70.0,-5.0035,1.779
70.0,2.973,8.9145
66.9619,174.5636,77.6137
70.0,-66.4418,-7.0437
70.0,-20.1119,4.468
66.0951,198.1282,64.8478
70.0,14.1418,-7.7193
70.0,-10.0052,9.9541
66.9727,34.2637,136.0356
70.0,8.8552,-18.4601
67.5308,82.0037,-157.0279
62.8214,88.3737,-61.1044
59.2103,174.2277,-119.2295
69.6128,22.5783,-44.8061
66.697,-24.258,178.6615
70.0,-8.5298,18.2195
70.0,12.4219,-5.0715
67.7543,11.0788,-170.3842
57.2111,10.3573,-16.1643
70.0,-17.5772,-9.4675
70.0,-1.8529,15.3085
68.207,18.1771,126.3932
70.0,-13.6291,14.9303
64.3288,123.2967,-120.4278
70.0,-0.821,0.8942
70.0,33.7986,8.6023
70.0,-19.9345,-2.7867
70.0,-37.5352,-9.1154
70.0,6.0459,15.4885
70.0,4.2786,19.4287
70.0,0.7701,-20.319
68.6336,58.4749,86.4635
61.0504,60.1228,136.8527
70.0,-1.8441,16.7673
70.0,-7.8955,15.3829
70.0,2.1141,7.1415
66.8068,135.7326,95.1898
14.8946,-14.7483,1.0734
70.0,17.6408,9.5394
70.0,-6.3542,-2.9995
58.0412,199.7849,57.0363
56.4192,31.243,65.6514
70.0,2.6402,19.4347
70.0,15.5875,13.3578
70.0,-8.9803,6.4198
67.1853,182.0151,-14.206
70.0,14.8915,-3.6302
70.0,3.0373,2.8778
70.0,7.6641,3.5177
70.0,20.5411,0.5896
70.0,10.5693,3.5491
69.3702,26.6036,57.7396
58.8712,-185.1112,-199.9785
70.0,-0.486,-10.816
68.286,51.7547,30.609
68.7222,-50.4622,-48.1602
70.0,0.8227,20.4108
66.0915,-195.8332,31.9313
67.6247,7.9141,-151.9613
70.0,-21.1739,14.3728
69.8995,18.5377,9.9519
70.0,-0.3098,20.1202
70.0,6.1757,-20.9599
70.0,-2.7157,14.1738
67.4133,-23.7819,156.98
70.0,-33.0195,-71.2127
70.0,12.8124,-10.4983
70.0,15.8385,11.3848
70.0,2.6815,18.2729
69.9616,-3.4279,0.2378
66.7331,-85.5674,-195.6202
69.8287,-9.9423,17.8107
70.0,-0.6382,-20.3996
70.0,-13.2219,-8.948
55.988,-15.982,-163.3884
70.0,0.8335,-20.344
62.7266,-138.6189,-122.4701
70.0,16.6426,-3.341
59.1854,141.4869,109.034
70.0,8.6366,10.144
70.0,-14.9086,35.7804
70.0,3.0979,-18.3033
70.0,2.7471,-8.8617
56.2063,146.4986,-199.828
70.0,-10.4693,-1.2759
55.1042,47.4433,150.6146
68.0714,-62.8505,103.6066
69.4849,21.5776,17.0196
70.0,-17.9984,-9.8309
70.0,20.2704,0.4497
70.0,-5.4995,-0.6901
70.0,-13.1138,-15.6445
70.0,2.1676,11.7675
56.7899,34.7808,-199.9886
70.0,-1.7187,-2.5713
70.0,-10.4675,3.9058
70.0,6.7464,18.2929
59.472,55.3283,23.4611
70.0,4.1456,-19.7322
70.0,2.6727,19.8007
60.3587,40.158,-199.9489
70.0,-5.3351,-1.1472
70.0,0.4188,-0.4868
70.0,-20.5201,-1.4435
67.6498,-38.4397,-97.5562
68.8288,-71.4964,-22.761
70.0,7.1484,11.9609
66.0428,68.0995,195.8886
70.0,14.7185,-0.5611
70.0,-24.1849,-35.9583
68.3966,8.57,-121.0023
63.5304,170.3267,188.1322
70.0,14.751,-5.6244
70.0,-3.2059,13.9058
68.9627,-63.4156,-64.1357
60.9145,-190.4865,-199.9863
61.2597,137.5121,-165.2166
70.0,-18.0423,-7.842
70.0,-0.7589,-19.479
70.0,0.579,2.466
62.4934,-113.5614,-8.4841
55.3795,199.9486,187.8506
64.6181,54.9843,162.0313
69.6666,17.2705,-32.9529
70.0,16.7387,10.9897
48.9696,96.7099,69.2374
70.0,9.9,10.387
67.8671,121.8497,-37.0824
69.5038,-3.2697,-71.9345
70.0,17.3724,73.6479
70.0,-3.0323,8.4483
70.0,12.0134,-3.2579
69.2638,35.1128,-57.7883
70.0,-4.6126,1.2287
70.0,-5.6149,-2.4324
59.8911,91.2321,26.4686
70.0,10.0542,-63.2781
70.0,6.8756,-8.0142
70.0,20.1473,3.7485
70.0,1.8102,-20.2602
70.0,8.5129,3.0734
70.0,-17.4262,1.7012
70.0,7.4229,-8.4386
44.2376,-48.3929,-0.4815
70.0,-8.9551,-17.6774
65.5837,-173.75,60.2409
70.0,2.3765,5.4425
70.0,17.2984,-9.6327
70.0,11.032,16.9788
70.0,-9.8962,10.3919
70.0,11.1145,14.4679
70.0,12.2964,-15.6247
70.0,-9.3434,5.4379
67.7581,115.0465,-66.5999
70.0,-9.8731,-14.2762
70.0,-12.4825,-7.5487
70.0,10.2126,-13.7668
65.3318,-108.0353,-63.7419
56.8781,160.1565,199.7938
65.5531,-199.5191,-106.9046
70.0,3.858,30.0566
66.783,-24.8408,-142.3332
69.2295,35.0094,59.4467
70.0,15.861,-8.6443
66.7623,-189.2409,93.6045
67.7424,82.1514,-119.1752
68.1204,-8.7534,-90.9609
64.9266,199.9414,44.1977
70.0,13.7642,-1.0116
55.9516,98.1319,152.2258
70.0,12.4509,6.9829
67.0959,161.7268,88.5112
67.9531,-9.4774,-23.6264
70.0,-5.5087,16.6548
70.0,-0.0932,-14.9599
70.0,101.374,42.7867
61.3406,-59.722,30.1204
6.1692,-95.1697,-168.0796
59.2488,73.395,25.8343
64.641,197.6253,-199.9787
61.9997,-16.2092,-190.8069
56.3546,75.6332,-199.9815
62.54,-73.6922,-55.4897
70.0,13.8933,-8.9837
70.0,4.5522,10.0563
68.8057,86.3209,-92.6743
68.7302,169.4395,194.2204
69.2079,-61.0522,-69.0773
70.0,0.5664,4.6881
70.0,-9.3096,10.4675
70.0,-2.2644,-2.4633
70.0,-3.0886,-6.1509
45.9897,2.7411,-59.3854
70.0,-8.9958,-14.5165
69.4373,48.9633,5.3664
63.9164,44.9111,-98.839
50.8963,68.5597,-57.5203
58.2051,142.5818,115.0898
63.9499,-85.6871,199.8762
70.0,-77.5829,13.4719
66.9729,104.9001,-158.0162
69.221,44.6041,52.1976
57.1072,-89.1172,-124.0585
24.6819,130.9735,169.3606
58.2302,-56.7859,-199.9851
70.0,7.239,18.2835
70.0,-17.7767,-2.2505
63.096,-199.993,-193.3497
70.0,-21.9545,8.1631
69.2186,-79.7464,47.8947
70.0,-8.1721,-15.5377
70.0,13.0514,14.4685
66.1436,18.7987,57.9796
70.0,18.7407,-3.2235
70.0,9.793,4.9993
63.6572,174.8025,-43.1847
68.4611,-73.0599,78.8447
57.4904,-17.0272,-199.8385
69.1998,-92.5539,11.1871
66.2271,-62.3848,-193.9902
70.0,-10.1175,16.1173
70.0,-14.4602,11.5593
