Energy,PositionX,PositionY
66.8547,40.592,-176.0433
57.0956,-23.793,-183.9912
70.0,5.4718,6.7288
70.0,6.724,-3.6826
70.0,10.1206,-13.8927
70.0,-9.8661,-13.9922
69.5332,-42.6495,47.843
67.7443,83.6108,-72.1885
68.1548,95.2245,63.8917
70.0,-19.5476,1.0117
70.0,17.2886,10.1698
70.0,-11.5444,-16.5128
70.0,-11.8139,13.9035
70.0,13.9802,-14.3795
69.9225,34.4007,12.6379
68.8321,-13.1211,102.4078
70.0,6.5972,18.8552
69.5543,-16.9674,41.3058
70.0,-46.6372,-13.9562
70.0,8.3833,18.4583
66.4392,165.498,-77.2406
17.984,159.2108,-27.7728
70.0,-13.7758,-52.5476
70.0,-1.1495,13.0843
64.5828,22.7157,-24.7428
70.0,17.8174,-1.7032
68.0576,-64.4992,-75.9843
66.3229,142.5633,-75.315
68.0615,-7.4327,150.4977
70.0,-5.6284,15.0442
70.0,12.1513,-3.6777
70.0,15.9976,-12.4184
68.3583,-91.8854,68.0218
70.0,-0.1576,-13.5798
70.0,5.2395,15.2603
70.0,-6.4205,17.8349
70.0,18.5124,8.4327
70.0,15.0808,13.817
68.4746,79.4405,107.6501
67.22,-139.3919,110.8662
70.0,6.982,14.8779
70.0,13.1153,-8.7495
70.0,2.8895,9.8305
67.3922,42.3903,-156.294
70.0,0.679,-15.9184
70.0,-2.7808,3.0557
70.0,-20.1489,2.819
70.0,2.258,19.4049
58.9588,177.4704,158.903
70.0,-8.942,9.8077
70.0,3.4025,18.6417
70.0,8.3731,11.6107
67.8876,-145.8113,-22.4227
70.0,15.2219,-1.3357
70.0,11.3663,12.1011
70.0,-14.413,-10.6607
70.0,-5.4093,-9.7608
66.787,80.713,162.3615
70.0,-12.3735,5.524
67.1246,-149.444,75.044
56.2385,-69.209,97.4761
70.0,13.2987,-1.5231
70.0,0.1183,-6.7119
67.9188,102.778,-63.5957
70.0,9.8037,0.6648
70.0,-0.0308,-5.108
70.0,1.4017,3.6954
66.7211,-154.0663,49.8809
70.0,-85.8045,118.5666
70.0,14.8332,7.0242
70.0,-0.2179,-1.2034
67.9122,-145.3482,22.0217
67.7534,20.7121,158.5386
67.6157,78.5036,118.6946
69.0674,38.647,47.2421
70.0,1.0976,-19.7844
69.2764,50.899,-45.1754
70.0,3.9457,18.4741
70.0,-2.2341,-0.6717
70.0,19.9709,-4.4448
68.5696,21.3674,102.8311
70.0,-8.2182,-15.126
70.0,16.5165,9.0604
68.886,73.7726,-31.3617
68.2596,-105.709,-83.1064
70.0,-14.1271,1.9096
70.0,-13.492,-12.3717
70.0,3.696,4.9436
69.3615,-48.2733,65.7249
70.0,7.8963,17.2543
66.7761,183.9974,40.3592
68.9399,7.9625,-85.8794
67.2909,158.3759,-53.1173
70.0,-1.2102,-19.8942
70.0,2.3931,-11.247
70.0,16.3361,-11.7978
70.0,16.4131,-3.3232
70.0,-0.6109,-0.195
70.0,-9.9159,-17.1007
43.2464,8.8898,-31.0173
67.9794,-91.8186,121.5722
70.0,-3.8932,8.9659
70.0,8.2828,6.3517
65.0018,66.7927,48.8849
70.0,17.118,5.827
70.0,15.2881,-4.2217
68.318,-135.3659,15.6992
70.0,3.2182,-19.1744
67.5213,36.5327,139.5595
69.6105,26.4371,-0.2313
66.9754,-103.4327,-161.6319
70.0,-12.9623,-13.8463
70.0,-3.4803,-11.6174
69.5167,62.1933,24.2628
65.9301,117.1389,5.6959
70.0,-18.9095,3.0591
66.4858,-142.4302,164.801
70.0,14.1196,14.6979
70.0,-0.0261,3.7859
70.0,14.8615,-12.7266
70.0,-20.1035,-3.1403
67.7059,17.7645,128.1461
70.0,14.6714,-3.8914
66.0733,197.2543,88.193
68.8451,69.2236,-61.3204
70.0,6.3706,-29.2113
70.0,-18.8501,8.0276
70.0,-7.6625,-18.716
70.0,9.3179,-17.7418
70.0,-8.2008,5.8836
65.8455,138.7606,189.5364
68.8666,57.6982,68.5355
66.8106,105.6761,-117.4408
67.332,85.631,-162.8123
70.0,-10.788,-9.1848
70.0,-10.4177,0.5618
70.0,2.4959,11.5437
70.0,19.7634,1.8218
70.0,8.5978,12.6807
70.0,-1.634,6.1735
67.8522,-36.0012,127.1261
69.0742,79.2095,3.5949
67.4451,-73.6515,-105.8064
70.0,91.7054,-144.9722
68.2502,50.3126,-112.2763
67.0832,44.1426,161.2435
68.5685,56.8037,-173.7899
70.0,0.9293,-46.4856
51.3255,138.1246,199.6927
67.8837,-79.1432,130.3633
70.0,-49.1396,-36.7818
13.8887,-18.5994,2.2745
66.7647,-45.1291,189.2631
70.0,2.0159,-20.1273
70.0,-13.1456,4.0882
70.0,11.459,-16.8256
67.2604,-173.6343,8.7584
70.0,10.9338,17.2629
70.0,106.068,-65.2611
70.0,-12.3396,-12.0994
70.0,5.1742,8.9635
68.6841,29.0946,119.9127
70.0,6.8597,0.029
70.0,-3.7428,2.0538
70.0,-9.4545,15.2164
66.788,-69.0157,174.0827
70.0,6.4552,19.2261
70.0,4.8959,-10.8523
70.0,8.879,-27.9711
70.0,12.9737,0.5374
70.0,17.2359,-10.9509
70.0,-16.9766,-10.9781
67.0941,146.1525,-124.0241
70.0,10.6491,-10.9451
70.0,8.1847,-9.9244
70.0,10.9029,-12.5022
68.4447,105.6669,28.4012
70.0,13.0434,1.0008
69.3668,49.4429,-17.3216
51.3968,-73.0833,86.6832
70.0,7.709,-11.4329
70.0,-40.1542,84.3005
48.1572,187.7546,17.6452
63.9126,125.0012,-97.593
65.5874,-194.3168,167.9238
70.0,6.7093,-14.0145
70.0,-10.5421,16.8921
68.332,10.5542,-123.5951
70.0,-8.3311,18.4748
66.8157,100.6059,177.4132
58.8295,157.0328,19.861
70.0,3.3699,7.8491
58.9598,63.1586,91.4442
68.4079,-83.0838,71.59
70.0,-19.2668,5.0639
70.0,12.5803,6.825
67.2688,-72.6999,-127.0613
70.0,98.2294,-64.3825
69.0792,63.235,-7.9529
67.7486,123.94,-64.3963
67.1832,-161.5412,-89.295
65.848,199.6824,-158.568
70.0,16.1961,-7.6839
70.0,-6.8333,-19.2764
70.0,14.6095,-2.0039
67.9831,-125.6612,-26.7644
70.0,4.5225,12.9657
70.0,18.6629,-4.4711
68.0797,89.002,45.1708
68.4378,69.0302,-133.7482
70.0,8.966,1.9538
69.2054,56.1808,-71.7081
70.0,9.0816,17.2066
70.0,11.3961,5.7039
66.5217,51.8997,174.9265
70.0,-10.9031,-6.8018
70.0,-9.9918,13.3291
70.0,-19.4025,6.7185
70.0,-2.4231,-3.5655
30.4905,-2.2072,15.2835
67.9348,-108.7716,-132.3499
70.0,-9.2288,12.9674
59.1225,68.0411,24.9703
70.0,16.1492,4.9259
69.8073,33.1485,-16.8542
70.0,19.2507,5.5633
70.0,3.3775,10.8349
64.9466,5.0097,-73.3946
69.4023,-32.7638,19.3878
66.1348,-139.8226,-176.9818
70.0,-16.0034,-25.4171
70.0,-7.378,-12.9949
70.0,9.4826,11.9146
65.3523,46.6181,-50.2074
68.3115,124.0171,-0.6102
47.3714,-53.3949,134.0602
70.0,10.5565,-4.6981
67.9775,26.8081,-127.8057
70.0,0.1614,-0.2917
70.0,-10.2168,-87.2022
70.0,19.1553,6.9156
70.0,2.8143,-5.5325
70.0,-2.2514,-16.3188
70.0,16.5404,9.454
70.0,1.9166,-12.7535
70.0,14.4971,14.167
70.0,-12.2379,-5.8841
70.0,1.2572,-20.3829
54.6986,-147.6129,188.1188
70.0,-3.6695,4.1006
69.9451,-9.9851,4.0565
70.0,-13.5946,-9.5912
70.0,44.8983,83.2601
70.0,15.7173,-6.2773
70.0,1.809,19.9508
70.0,18.7762,7.7669
68.948,78.1036,-10.1072
70.0,11.7745,-15.8153
70.0,-6.6923,-2.7319
69.6809,43.3893,8.185
70.0,1.227,-4.5848
70.0,-9.7908,-10.2153
68.4332,15.2032,-108.1242
70.0,5.1057,-12.1799
68.0738,35.0607,-134.7016
67.4852,4.8667,165.9005
70.0,9.7593,-17.8803
70.0,14.5204,4.7118
67.1536,173.7881,-43.6574
66.9178,130.1393,-114.8216
43.5506,-11.515,-68.2427
49.0022,-151.5384,148.9008
69.7725,32.1619,2.7743
70.0,20.5448,0.0205
70.0,-134.5548,119.6506
69.0582,-55.3276,-28.3665
70.0,9.6908,-5.9824
70.0,-7.202,1.2155
70.0,18.4988,-43.9908
70.0,17.0987,11.4571
70.0,-15.9586,12.1091
64.9545,-114.3252,-33.3832
70.0,-16.9809,-11.3057
54.0879,3.9176,18.8887
66.7945,-35.5994,139.0706
67.6611,-95.5968,123.3577
70.0,-8.7474,-11.9576
70.0,-13.5613,-7.9379
68.8966,-104.6736,4.7466
66.2576,-167.9497,-5.6982
67.2826,-103.939,133.4088
70.0,-0.3365,-20.1795
70.0,-9.9138,-10.28
69.412,-43.074,-29.8411
59.843,-34.3252,-91.386
70.0,-7.7902,-14.4339
69.1172,9.8881,41.5126
70.0,184.3256,-63.5742
68.5848,-41.3119,80.3227
70.0,-8.8426,-15.8591
68.1711,63.6083,-107.3922
70.0,-1.3121,15.0718
67.3226,26.593,-165.0841
69.3155,51.5681,27.687
70.0,-15.9064,27.9909
70.0,-47.5469,-101.8184
70.0,-13.0307,-14.9896
70.0,9.384,-7.7607
70.0,9.1469,-9.2936
70.0,14.3953,-4.4371
66.097,-156.1169,186.2814
63.2935,-81.6192,139.155
67.5393,-113.2671,127.8511
70.0,2.8718,11.8696
70.0,-17.3762,7.7979
70.0,20.1709,-2.9285
70.0,6.1525,16.0365
70.0,-10.0794,3.1086
47.2853,145.9747,-176.2425
67.7339,-41.0688,146.3761
70.0,-18.7057,-6.2211
70.0,16.0217,12.367
69.5313,-25.2579,-48.8286
70.0,9.7593,-18.0694
67.8338,109.5359,-120.5407
70.0,-1.022,14.536
70.0,-5.587,18.5899
70.0,-17.7709,9.1679
67.8462,-119.1948,50.9108
70.0,19.0369,6.6919
70.0,-17.5227,10.4342
70.0,22.1051,31.4553
70.0,13.6888,14.8153
70.0,3.7793,12.8623
70.0,5.9269,-12.074
70.0,18.6559,8.1516
70.0,-9.1914,2.101
70.0,-9.0788,-8.3016
66.7595,174.3657,-38.9394
70.0,13.6051,-12.8914
68.3341,118.7983,-104.9816
69.2901,-23.7523,-72.065
66.6925,-130.6297,160.4508
70.0,-4.5939,18.1497
70.0,-11.2277,-4.412
70.0,-10.7923,-4.3296
70.0,-1.762,20.426
68.77,-56.1964,55.3944
68.0048,-131.8737,20.8417
67.9856,-20.1018,-125.4114
69.4514,64.8121,-20.9029
70.0,-7.0444,-18.5394
70.0,8.6058,-10.0265
57.9721,153.6659,7.94
70.0,-14.0824,-3.6176
67.3544,-171.0978,-50.8464
70.0,-17.0977,-8.2799
70.0,20.347,2.6713
70.0,-16.6518,-3.3465
70.0,12.9266,15.1505
70.0,7.5794,-10.6883
70.0,-20.0826,-79.5534
66.2814,-161.4963,-30.4218
68.6975,67.9593,22.5337
70.0,16.9752,-6.8416
69.3103,35.1419,61.61
70.0,-14.5439,13.8826
70.0,17.1825,-9.7189
69.4144,-32.785,38.6598
67.1448,-13.9666,-166.1959
67.196,130.8691,-101.5425
69.1397,13.7382,84.3501
67.2364,129.1602,-84.7459
70.0,-4.135,-1.1201
70.0,-10.4001,12.4045
64.4854,-134.0434,-66.2014
70.0,-10.2454,16.9163
67.62,93.6332,-144.8201
70.0,-3.8388,34.169
67.4978,77.3365,128.444
67.9578,-53.0989,-137.3485
70.0,7.6022,5.8023
70.0,-16.7087,-10.794
70.0,8.4792,25.6812
70.0,-13.8769,-2.6115
70.0,-11.8762,2.9058
70.0,10.1992,7.4102
55.9091,-100.0576,-146.1456
67.0971,36.0619,189.5065
66.7273,-103.765,-191.2079
70.0,1.4274,-7.5211
70.0,-8.962,-13.0656
70.0,-78.8179,-132.4322
70.0,-0.0141,-19.7112
70.0,-15.631,12.2546
70.0,-0.6933,16.4916
70.0,16.8722,10.9275
70.0,-11.9614,-7.7178
70.0,4.7173,11.4617
70.0,-5.3177,19.1308
70.0,-2.7135,0.9681
70.0,13.5794,3.1417
70.0,-5.4785,18.9737
67.9328,65.2875,-91.9074
69.1202,31.9064,67.7974
70.0,-16.2075,1.0372
70.0,10.9307,15.373
69.006,-24.0955,85.8404
70.0,-4.357,19.6178
70.0,5.4207,-18.7593
68.3628,-26.1922,-126.5036
70.0,2.089,0.222
11.5716,56.7794,134.3469
70.0,3.8052,-19.3749
70.0,7.3364,8.7531
70.0,-3.178,4.9846
52.6581,-162.6788,-44.5298
70.0,4.112,-11.7742
70.0,-3.8801,-6.0916
70.0,1.4634,19.1373
67.763,-69.1789,-134.4365
67.3404,-73.1717,-151.0582
70.0,-10.6145,-16.3583
70.0,-43.1926,0.1106
70.0,-3.9642,20.0813
70.0,14.3752,4.9082
70.0,10.7543,16.7352
70.0,-19.8106,4.62
70.0,3.1031,18.5677
70.0,14.1446,-8.0484
70.0,-19.7413,-3.8006
70.0,-2.1935,-4.7422
70.0,-19.085,4.6983
70.0,12.3743,15.8886
70.0,-17.9891,-9.9634
70.0,-2.0771,20.2466
70.0,15.3655,-6.0453
69.6492,41.3003,44.0086
70.0,4.6029,3.9898
69.8622,34.0295,33.7058
69.3128,72.4315,16.3791
69.9223,-13.5774,-21.5203
70.0,16.9937,-2.723
68.1309,127.064,-48.2735
70.0,0.8285,-19.9973
70.0,1.0737,-18.5719
70.0,-13.5395,0.3904
66.1109,-56.4092,169.5567
69.0943,-80.6625,51.3255
66.9229,179.1073,39.8358
69.4947,46.2647,-46.7304
70.0,21.2542,-53.328
67.0731,-148.6977,-33.1592
70.0,9.878,5.3701
70.0,-16.8068,-10.7362
70.0,19.2035,-4.1244
70.0,-18.7174,-5.8416
70.0,-44.5513,1.097
68.1229,51.204,139.2046
69.6709,7.858,52.596
68.9097,-77.0742,-49.4166
68.419,14.1767,-107.8275
70.0,4.7559,1.4917
11.9033,14.9861,13.7905
46.7007,-103.2745,9.6677
67.8091,-60.2797,131.1882
70.0,0.9412,-20.4025
70.0,-18.1295,3.7673
70.0,17.1348,10.275
70.0,8.4464,18.5995
70.0,12.9037,14.8531
70.0,15.9881,3.6668
70.0,-2.411,3.0752
70.0,17.6591,3.5
70.0,-1.5124,14.3679
70.0,4.4452,9.378
70.0,10.6436,-8.9538
70.0,-10.8123,15.7077
66.6916,-134.5334,174.2963
50.6076,-112.5763,155.715
69.82,-42.7596,15.7908
67.5637,-86.3526,75.1406
47.7632,-198.4245,183.8642
70.0,-1.718,18.9851
59.07,83.758,-38.5059
70.0,14.0442,-12.7394
68.3425,62.762,129.6689
70.0,-1.5052,18.5966
70.0,10.3669,15.6215
68.6266,81.2001,-74.7028
70.0,-7.758,18.3846
66.5702,-156.5331,105.1432
70.0,-1.746,-19.1622
49.2045,73.0182,-48.6132
66.5121,-67.9028,-171.8377
70.0,-14.6431,-5.8228
67.1116,-161.1892,169.5504
70.0,-12.8073,-10.3321
68.2465,-117.4371,85.1392
70.0,14.1112,-5.9077
67.9317,57.8743,123.1616
70.0,16.3627,-0.3371
70.0,-4.6624,2.0413
70.0,0.5515,5.904
70.0,13.394,7.9141
70.0,2.7089,-3.4448
70.0,-19.0639,31.8699
70.0,75.7033,44.4855
68.5583,107.0618,-64.4938
70.0,-15.582,12.5788
70.0,7.8231,-17.8633
70.0,-2.4304,-15.0879
65.1117,6.835,-101.3735
70.0,11.485,-8.6748
70.0,9.5887,8.7463
70.0,-1.9321,17.8196
70.0,-10.7477,-9.456
70.0,-7.8293,-17.8759
69.1666,-137.7059,175.1558
66.888,-179.8275,-36.0701
70.0,-14.1079,-1.429
68.4178,-3.0753,93.0523
68.1577,19.3138,-142.0047
70.0,-10.1736,-17.1728
70.0,15.4396,21.5286
70.0,13.4719,-10.7617
70.0,-14.446,13.8659
70.0,-2.0891,-10.2893
67.5483,16.4323,-155.4553
68.435,89.2977,31.0647
67.0389,-3.8383,-177.5861
70.0,-17.8521,-8.5624
70.0,-18.599,-7.1417
69.3434,-49.6072,41.7043
70.0,-13.9398,11.9686
70.0,13.4879,-11.9542
70.0,80.9157,-49.1084
66.5784,-198.981,60.1242
70.0,-20.1369,-0.5881
47.279,75.349,-74.6442
70.0,6.9,18.3457
70.0,-18.0627,9.8934
70.0,-5.062,-19.1636
67.4405,8.9087,170.0629
69.9384,-12.6153,4.4324
70.0,12.8965,10.3
67.9912,-79.8644,119.0266
68.6137,28.3945,-102.3287
69.2279,75.2584,-29.1974
70.0,-2.3266,-20.486
70.0,38.3982,11.7377
70.0,13.286,15.7213
70.0,-5.1882,19.8141
70.0,19.803,0.8902
70.0,0.7138,13.5435
67.3253,121.3396,-122.3256
68.2668,54.1415,-106.6835
69.1147,5.7909,-88.7672
70.0,-5.4004,-11.4335
68.532,109.5788,30.752
47.0972,91.5976,91.9938
67.7766,-13.6694,153.7876
64.565,-75.1855,192.2923
70.0,-8.2917,-18.8516
70.0,13.7647,14.5598
70.0,-1.3749,-19.5697
70.0,3.0685,-1.0806
70.0,0.0709,18.7864
68.3108,-132.3817,33.1947
70.0,4.7808,-11.622
70.0,11.061,-16.6902
70.0,-13.2155,-15.0831
47.3998,-181.6891,-98.4014
70.0,-15.902,-11.4518
70.0,-40.6842,95.4739
67.1133,-67.489,150.3473
52.3082,-185.1264,39.2756
70.0,8.5046,17.3789
69.2598,26.9893,-37.029
70.0,3.6447,2.3467
70.0,-9.7254,-11.5168
70.0,-13.3246,10.3396
70.0,7.6367,11.7226
70.0,-17.5643,9.6291
70.0,-19.8807,-4.505
70.0,2.0276,4.7806
70.0,-3.1255,-32.8165
70.0,8.404,30.4973
67.8962,-56.6841,142.5658
67.3618,-79.2768,117.3209
70.0,15.5693,-12.9746
70.0,14.2552,-6.0738
70.0,-18.3301,0.0452
70.0,-78.2618,30.8974
70.0,-11.468,6.0479
70.0,-5.2085,-7.2278
66.8705,-24.9938,-187.3135
68.3998,-58.7845,-86.3583
70.0,-10.7322,-16.179
70.0,70.5197,-35.8084
70.0,-9.3831,7.6245
68.8047,-94.7965,6.5766
66.8888,188.3914,-25.8341
66.9717,-100.3004,-169.8982
70.0,-0.5063,20.3051
70.0,12.2815,-16.0787
69.3583,-30.5893,-41.4459
70.0,1.9887,-0.1917
70.0,16.6224,3.9112
67.3768,-116.5887,-72.7496
70.0,-14.0449,7.2207
70.0,-9.1659,16.6761
70.0,16.4228,-8.0449
70.0,-13.1158,-10.265
70.0,14.0548,-2.3325
70.0,-11.4084,9.7346
70.0,15.9477,-4.4795
70.0,19.0355,-2.4701
44.4288,49.6358,-34.6592
55.162,-120.3947,-14.4933
70.0,-16.2391,11.5346
70.0,-18.6064,-7.6535
66.928,105.4631,-141.2958
70.0,6.411,-11.3525
67.0968,119.3542,79.1836
70.0,0.6338,19.2891
46.9981,-60.5146,-52.8701
70.0,-5.5198,-19.4396
70.0,-13.2956,-15.4918
70.0,9.2442,-17.9036
70.0,-3.0415,-20.2658
70.0,10.4201,14.7031
67.3689,-36.6878,-165.9778
52.0524,176.9116,66.2798
70.0,-14.1561,-1.8831
70.0,13.4595,-1.0936
67.0543,149.1808,126.5169
69.8317,-30.8105,29.7
68.6181,-47.3493,31.4217
70.0,6.2382,9.0731
70.0,-8.8334,-8.916
46.4229,156.2311,49.1168
70.0,8.7385,9.3129
70.0,13.5191,13.6136
69.1303,-55.2664,61.5236
69.9792,18.5416,30.6997
68.0885,-113.5499,-38.2848
70.0,4.7806,19.5346
70.0,-23.1802,-21.3476
70.0,3.8535,16.5519
70.0,-19.3894,-5.4197
70.0,33.2991,-78.0043
70.0,5.5572,-19.1958
70.0,70.29,-54.3364
70.0,9.6308,-14.9336
70.0,7.6216,17.6215
70.0,-3.6309,-19.8319
70.0,7.269,-4.9999
70.0,-43.837,-36.2379
70.0,-0.0224,-4.8204
62.7527,62.2282,173.8507
70.0,-13.4409,14.7523
70.0,-5.1983,6.512
66.9282,-37.961,-170.4258
68.3202,-146.1461,-10.5342
70.0,-16.8485,9.2412
70.0,16.3562,11.995
70.0,-15.6203,12.15
67.5987,81.3786,99.0262
67.1956,-20.6616,-154.3786
70.0,0.6459,-0.9898
70.0,26.1528,133.8593
70.0,-8.0827,18.2664
70.0,-13.2866,-0.5654
70.0,-5.5116,10.2198
68.6761,-33.2887,-2.3908
67.4307,63.9642,117.4486
70.0,17.2144,0.0354
70.0,-50.5304,26.4636
70.0,-11.4958,6.4756
70.0,2.6085,20.1352
69.9952,146.4046,-132.7193
70.0,14.7337,6.5902
62.0868,167.5238,-8.5489
70.0,19.9805,-0.9864
66.758,-106.6515,-126.7382
70.0,2.4219,-19.6584
70.0,-0.7281,-5.1915
70.0,-1.8787,-14.8103
68.8797,93.6968,11.2404
70.0,7.4246,5.9426
70.0,5.2946,-3.8031
68.82,-59.2901,-26.0747
70.0,-4.1377,-1.4587
68.0755,93.0178,66.4908
69.1009,-74.9142,-14.4915
62.4539,17.5747,-0.2026
70.0,10.509,-16.7313
70.0,18.6154,-7.8103
70.0,17.0514,10.1267
69.7449,-50.6992,-2.4765
70.0,1.1901,-2.4131
69.3858,0.1351,81.0913
70.0,10.8506,74.3374
67.4195,-122.0206,-122.2648
70.0,-11.2321,-9.3063
70.0,-12.1226,15.5939
67.627,174.1382,-152.9727
70.0,16.4649,10.0666
70.0,-3.3221,9.6134
46.3131,9.1014,-125.7973
69.8233,-34.4071,-26.1697
70.0,12.4241,16.0047
66.8509,71.8321,-192.5548
70.0,14.8641,13.3147
67.8872,-142.9096,-78.58
70.0,17.853,9.5297
67.9082,149.3069,-32.8152
70.0,5.9278,17.0762
67.1764,51.9836,133.5919
70.0,-11.8846,4.2842
70.0,7.0802,-10.5273
68.0465,99.4154,-103.826
70.0,16.3602,9.045
70.0,19.4559,-5.5507
70.0,2.9374,20.0719
66.328,161.9316,133.6308
66.3913,-130.7692,198.4921
70.0,-3.8927,-8.4588
70.0,3.438,11.9506
69.9762,-16.3781,8.2785
69.1795,-50.0581,71.2235
70.0,-3.675,-19.9172
70.0,-18.8438,-7.0479
67.6875,163.83,16.5812
70.0,87.8079,58.3672
70.0,-7.4374,-15.3312
66.5608,28.5576,187.4421
62.8253,66.4365,-39.6025
70.0,61.8549,17.8438
68.5465,41.3351,-109.4054
69.878,29.3386,-26.5458
70.0,-9.706,18.0364
70.0,-16.2431,-10.3897
70.0,19.5242,2.6591
67.0084,-148.7224,-102.5611
69.0148,-79.3667,-15.1482
70.0,9.8701,-5.7681
70.0,-6.0117,5.623
9.6536,126.4661,-158.6722
