Energy,PositionX,PositionY
70.0,94.5732,-2.3277
66.6781,126.8496,139.5862
70.0,17.4924,-10.2164
70.0,3.6362,3.1759
70.0,0.7263,6.0077
67.5827,-150.1379,-26.7441
70.0,15.2335,-12.8823
70.0,17.4745,9.4906
69.5969,41.1362,-7.6533
67.01,192.5578,-2.9989
69.5912,-99.3554,44.6421
70.0,20.4972,-0.1257
70.0,4.2671,-4.1625
70.0,104.6737,-67.5369
70.0,0.1062,-19.9043
70.0,14.9132,-10.341
70.0,13.6877,11.7851
70.0,-9.8772,-16.5983
70.0,-3.6589,20.1452
68.3773,78.1138,81.4817
68.6881,-3.3793,71.2924
70.0,11.3594,6.1526
70.0,12.6273,2.9359
65.4423,98.5086,-167.2143
65.5869,75.855,-8.0113
70.0,14.2239,-14.4463
70.0,-6.3813,-8.6751
70.0,9.4284,-16.1152
70.0,-1.6521,-14.4216
70.0,11.1001,-9.3159
70.0,16.8715,11.4742
70.0,-8.5788,-75.9801
70.0,-5.4473,-10.2452
70.0,-2.2314,-20.2226
70.0,-7.7431,14.741
40.9561,139.7227,-45.2506
70.0,13.4433,-1.9642
70.0,1.4501,8.0997
70.0,-4.4344,-19.0069
67.9714,-124.0686,-97.077
68.2354,-91.0094,-48.6327
70.0,19.0376,4.2681
70.0,11.7651,-2.4025
70.0,18.5885,3.6403
68.0142,-12.903,124.3007
67.2777,-157.4033,-31.6537
70.0,-3.228,2.6465
70.0,-17.546,7.9204
70.0,4.0542,-10.4514
66.4122,41.3582,-161.4784
69.2125,45.6645,-57.4226
70.0,1.9574,-19.699
70.0,18.9461,6.727
70.0,20.022,-3.0455
70.0,-67.7112,18.5706
46.9495,63.5127,-74.329
68.13,-44.9622,117.8411
70.0,3.7339,8.7126
68.0043,-101.3548,97.641
70.0,-7.4188,-1.2035
65.9868,-13.172,6.2301
65.1182,174.488,199.2775
70.0,-17.5862,1.5267
70.0,8.5915,3.1933
70.0,10.7307,-17.2488
70.0,-15.0725,9.9924
70.0,-4.4301,-9.94
70.0,1.9288,-14.023
69.9425,-17.0446,17.204
70.0,18.5676,6.8619
70.0,-7.1497,-1.9743
70.0,29.0087,6.9082
70.0,-118.5612,132.3558
70.0,17.5532,-8.2279
70.0,5.864,-0.2904
70.0,-4.9875,-10.7316
69.1667,38.6248,77.7235
69.2874,62.3319,-9.1793
70.0,125.9381,112.3299
70.0,-11.0501,8.5583
66.7625,-61.2978,143.9725
70.0,5.1083,5.2619
70.0,69.8618,-185.3668
69.6287,-55.4202,33.5948
70.0,-13.6097,12.4532
70.0,10.1134,-7.1663
70.0,14.6714,2.4006
66.672,-118.894,-185.3982
70.0,-4.0337,-18.4949
70.0,40.6107,-1.2818
70.0,-2.371,19.9288
67.8262,-129.3097,-25.2539
70.0,-9.386,-17.8194
70.0,-4.9737,-16.9767
68.1191,139.7557,-28.7436
70.0,20.4034,0.0728
70.0,-0.8172,12.5381
60.9956,8.8356,-17.559
69.9187,-27.4434,-31.1146
70.0,14.4848,-0.0532
67.6782,-154.6075,39.635
70.0,19.9876,-2.3086
70.0,-1.8566,-9.0013
70.0,-20.6054,2.3352
67.1617,89.8674,-109.448
70.0,-7.7312,-1.626
68.767,-87.3662,-53.9689
70.0,11.549,-1.9128
70.0,-4.7313,5.4162
67.5544,46.9073,139.2896
68.9466,63.5358,-23.8705
70.0,-18.2576,-7.1621
69.6297,29.4107,-41.5849
70.0,0.8408,106.6052
66.404,-17.957,-185.1403
70.0,0.3586,-3.845
70.0,-13.2608,11.5859
70.0,2.7345,-5.1221
67.2922,-135.9897,-112.4849
70.0,-4.8984,-10.0149
70.0,19.6677,-2.2632
67.4036,89.5212,120.1884
70.0,14.7892,13.8693
46.819,43.5035,-129.2364
70.0,-15.458,-42.797
67.5518,132.2553,-24.0262
70.0,-30.74,-22.6056
70.0,-7.1615,-4.4606
67.1968,-134.1754,-113.4411
67.0829,168.6533,123.7968
69.0979,60.8333,-43.5173
70.0,-9.011,-17.728
70.0,-16.7275,6.8305
70.0,-5.3112,19.3319
69.9821,-24.4064,-10.2453
70.0,8.9643,17.4966
70.0,-10.1432,-15.5432
70.0,-16.5124,10.7405
13.811,-16.4079,-140.9608
70.0,37.3563,-11.8867
70.0,-0.4488,7.0379
58.1904,14.8227,-47.169
64.8362,-138.763,12.6057
68.1809,68.562,-78.4849
70.0,19.5514,0.2422
70.0,-3.7069,-1.0773
68.6009,53.329,-64.4214
70.0,3.6338,-8.8953
66.9843,-33.6905,175.8311
70.0,-13.1531,5.5774
69.5412,-34.2984,47.3434
70.0,-19.8632,32.9711
70.0,0.1654,-2.7189
70.0,12.5334,-0.236
70.0,-0.6145,-20.3727
70.0,-7.7486,-3.3588
70.0,2.6926,7.842
70.0,-4.7858,19.4028
70.0,7.9341,-8.8859
68.3927,-66.9964,-102.5363
70.0,12.9093,-5.3969
70.0,-20.0178,-0.9962
70.0,14.6501,6.4884
70.0,7.4512,-11.576
66.8352,58.264,151.6769
70.0,14.6696,1.896
66.7018,9.5381,-14.07
67.1726,-54.5886,-149.1438
70.0,7.8777,-6.9865
70.0,11.409,17.0032
70.0,-12.9638,14.8278
70.0,-1.7323,-8.0146
70.0,17.585,10.573
70.0,13.2646,13.5932
70.0,-14.6021,-13.0784
70.0,11.2305,16.2567
70.0,-9.194,7.4418
70.0,2.2386,19.1617
67.9244,-98.0465,109.7772
67.7779,-126.704,-29.166
68.0454,-14.3516,-146.0217
69.0083,-71.4795,-54.8128
55.3392,36.3561,-77.7113
70.0,-14.5349,-5.2946
62.54,-68.0884,-49.6173
70.0,4.4545,-3.0738
70.0,17.7182,0.4739
70.0,-18.2486,-7.4113
70.0,5.2682,-19.6358
70.0,-2.846,19.7896
69.0803,-57.2296,-63.3332
70.0,85.2084,12.8664
70.0,-17.0756,6.0881
66.2659,-165.0175,91.1391
70.0,15.8121,6.2282
70.0,11.9772,8.7252
65.4838,188.7901,167.1247
70.0,2.4919,15.9086
70.0,1.7388,3.2986
70.0,-15.7026,-2.2737
67.1884,167.2118,35.2993
54.4582,139.5088,6.1404
70.0,-0.7566,14.343
69.3417,71.3858,-23.566
67.7944,131.3415,99.132
70.0,-0.1309,1.4686
70.0,2.6848,-97.6636
70.0,-3.2308,3.3708
70.0,23.2479,-15.4601
60.7829,99.9305,16.3516
70.0,10.4365,-9.0248
70.0,-13.6287,-14.1506
70.0,-0.4556,-0.8548
70.0,-6.6549,-17.816
70.0,-0.977,-2.0694
66.9953,65.5938,-174.0122
65.7711,119.1412,160.5883
70.0,-6.0032,-3.4344
70.0,-55.687,-34.1208
59.1834,-52.1951,-74.6624
67.5769,-54.3064,147.6853
70.0,11.8631,-14.8536
50.0464,-100.7118,-57.8532
68.9292,-26.1256,-49.9542
63.2136,-6.4471,195.6696
70.0,-10.1632,-7.746
70.0,-2.7679,-4.8842
70.0,-10.1817,14.2378
70.0,17.8081,9.1214
69.4373,53.4313,11.9284
70.0,-4.4957,10.7653
67.932,-142.2603,-17.0184
70.0,-16.2849,12.2578
50.8963,63.4942,-63.015
70.0,8.9774,10.3069
70.0,-1.4954,9.5219
69.3643,54.9656,-67.575
68.5138,101.959,-47.594
60.7426,-31.5472,77.1798
70.0,56.3157,103.9111
70.0,13.5529,-15.2354
46.3632,120.8768,103.691
66.2467,-152.7281,-175.375
68.2039,-109.6364,15.9813
46.564,-61.1821,179.2163
70.0,-17.5108,8.7902
70.0,10.8957,16.0648
70.0,-61.8926,-27.3076
70.0,-11.7563,14.3578
65.9853,-103.3815,-171.0612
70.0,18.0855,9.3202
70.0,19.5082,-0.3658
70.0,-1.5771,6.838
66.9729,107.5082,-152.6432
68.4962,-93.0245,96.0593
70.0,15.6192,2.3747
68.7963,-47.6099,-94.3114
54.5553,-100.8805,98.3126
67.8139,68.1732,-195.6498
70.0,-9.8076,-1.8565
70.0,3.6591,19.4474
70.0,-15.0545,12.7191
67.5086,32.4761,-124.7346
70.0,-14.2533,-1.0411
70.0,5.2951,14.1545
67.4914,-129.259,70.3944
68.2291,68.1157,83.5611
69.221,32.6778,50.2054
70.0,6.7988,-13.5085
67.1446,78.7708,142.9731
66.9243,-102.1952,-171.5882
70.0,-18.1464,-4.1458
70.0,13.0123,13.9646
66.952,-192.4818,32.2782
70.0,19.024,-7.5305
67.2334,-94.3788,109.5867
68.8173,104.2338,5.7388
70.0,-3.2674,19.3403
70.0,-19.2538,2.3639
70.0,18.693,7.312
70.0,1.5771,-15.079
70.0,-5.509,-19.3854
70.0,20.0673,-4.1012
70.0,14.4517,12.4545
61.6422,-5.132,150.8862
66.5153,189.7228,-134.5844
70.0,-11.5566,-0.3891
70.0,-3.8445,0.9364
70.0,-15.6341,11.6199
70.0,-2.302,18.3417
69.5812,-6.6701,66.838
70.0,-0.1162,2.9904
68.8278,23.4802,92.9338
70.0,-4.105,19.9763
70.0,-11.6835,7.1494
70.0,13.1917,8.1612
70.0,8.2075,8.7246
70.0,-79.1082,193.8123
68.0786,-112.7603,31.1159
70.0,-3.7024,1.9288
70.0,4.2173,-19.4805
70.0,-6.8477,-10.0728
70.0,18.4478,-3.8653
70.0,-7.5883,-17.8433
70.0,5.811,10.5305
26.5034,-30.8637,46.4231
70.0,-14.1241,-1.4317
70.0,15.6615,-1.0877
70.0,2.0079,-13.8623
70.0,-62.78,43.9337
70.0,-3.0867,20.2794
70.0,8.9649,8.7573
70.0,-16.467,0.9428
70.0,12.3777,16.4802
70.0,19.738,-4.6413
69.5509,40.3616,60.144
70.0,-7.3956,-2.3996
70.0,18.7151,5.9014
67.9559,7.2662,-73.8245
70.0,-10.6059,-6.3347
68.1563,-122.3999,-31.5092
70.0,16.7639,8.6252
70.0,10.8748,12.6125
70.0,27.1431,23.7024
70.0,19.8152,-3.461
70.0,-10.1111,5.53
70.0,7.5035,18.868
67.2454,7.5742,-130.3814
69.1364,50.8229,-38.3734
70.0,15.6254,4.0203
66.7207,-179.7164,41.8296
70.0,-8.6497,6.2246
70.0,11.1319,4.5697
70.0,8.9849,3.6384
70.0,3.0417,-17.6642
68.2382,111.6809,7.5271
70.0,-8.5092,18.692
70.0,-7.073,-18.0732
69.9495,15.8312,11.0614
55.9996,99.5903,-148.9494
70.0,-19.3706,-1.5745
70.0,-2.7848,6.8232
70.0,-57.6674,-18.3833
70.0,-5.0024,19.7605
70.0,-13.2902,-5.2844
70.0,3.6466,-19.9345
67.0813,54.7684,170.2599
55.4891,51.1484,99.0554
70.0,17.357,2.8019
70.0,9.6286,151.9248
70.0,-16.9644,1.9355
66.7701,-25.3988,-61.6559
70.0,19.8589,4.3564
66.9509,136.5281,-136.8095
65.2917,-52.6272,186.9046
70.0,1.1346,11.4767
49.6367,-64.2209,166.7354
61.3595,155.0605,-34.4175
70.0,10.4634,17.5035
69.443,-40.7879,30.9587
68.6576,-29.2779,-106.5339
68.3933,83.7574,78.6912
44.8537,101.2242,-60.1102
70.0,-20.1607,-3.017
69.1733,-47.0283,-75.1874
60.1303,190.3341,-31.3749
70.0,-3.8282,20.0266
70.0,-2.0443,-8.2856
67.9095,-94.8232,25.8611
63.8053,-143.1079,18.6552
63.0253,-46.6062,78.9402
50.9455,20.7278,166.5767
70.0,-3.0571,13.5372
66.288,21.2683,52.206
68.2775,114.5391,51.6987
70.0,1.4718,0.3023
68.9153,-18.2913,-67.4008
69.1748,29.7953,-58.1421
66.2296,-67.8749,186.8891
70.0,13.8731,14.8849
67.9184,-100.1454,72.5553
70.0,-7.4966,-18.2257
70.0,19.7447,4.8835
70.0,-19.0593,7.4417
70.0,-56.6169,37.7404
66.9892,125.9076,-114.8643
70.0,17.8788,-10.1802
66.4056,-186.9441,-166.797
70.0,16.2364,-11.3759
70.0,5.2478,-9.4134
70.0,18.0889,7.4635
70.0,-14.3719,10.4666
67.4104,78.4668,141.6091
70.0,4.5772,2.9161
70.0,-14.9729,13.9838
67.4088,-128.3732,-128.8974
68.2109,8.0969,137.6302
70.0,9.8589,3.9321
70.0,11.5745,14.6954
68.68,95.0857,-17.1046
67.0557,101.4954,136.736
70.0,106.4042,29.4101
55.2396,191.726,-44.1911
13.8265,-2.7961,-12.3014
70.0,-16.689,-1.3425
70.0,-4.1719,-18.6357
70.0,5.9455,6.5456
70.0,-13.7232,6.1639
68.3304,-119.5674,-43.0298
70.0,-7.0062,-3.1694
70.0,-2.9662,0.9513
70.0,-19.1201,6.9161
67.0119,-194.0687,65.9188
44.1945,94.4459,-65.7477
69.4787,39.6114,64.6823
60.622,65.5007,121.234
70.0,14.0007,5.9778
70.0,30.8167,-191.4144
67.631,152.4934,-105.1684
70.0,-11.6545,12.4131
66.9608,88.0649,-184.033
70.0,-5.6459,-19.6655
70.0,-6.8988,-16.6159
70.0,13.1218,4.484
70.0,-13.1033,2.8411
69.4461,25.9861,-67.8498
70.0,-3.8504,-19.8131
14.6967,-4.397,10.0444
70.0,-20.344,-2.1584
61.6361,123.6661,158.2661
70.0,36.6163,48.8205
70.0,-3.7966,-6.8956
70.0,19.8123,3.4697
70.0,-13.8486,-14.0611
70.0,-11.6564,-7.9556
70.0,-13.9967,-1.7894
13.143,-6.2324,166.0636
70.0,24.2123,-16.8827
70.0,-19.3884,3.8262
70.0,-31.8008,30.6279
70.0,-19.4748,-1.4103
68.4307,109.1086,13.9917
65.5119,-107.795,184.2049
67.2356,137.1046,130.6883
70.0,0.8653,17.5695
66.6449,123.0286,193.7723
70.0,6.6784,3.7511
70.0,15.1243,-2.9037
70.0,20.0552,2.4546
70.0,-18.8174,3.6895
68.591,51.6488,-103.2105
70.0,-18.4385,6.8648
70.0,8.4715,-0.4549
70.0,-14.0047,-22.8589
70.0,-6.5685,15.2112
70.0,4.3447,-19.3112
68.6434,-4.7262,-90.5601
70.0,3.1684,-19.9745
67.592,-53.5872,-118.8529
70.0,-8.4134,1.3007
65.6671,-65.7283,-69.7652
67.4614,-4.1144,143.3732
55.0066,131.5702,140.6042
70.0,-3.9932,17.267
69.3485,57.5051,28.1758
70.0,11.4779,-3.3515
70.0,-3.7643,22.5704
69.8323,-43.3285,165.8661
70.0,11.844,16.4365
70.0,3.7014,6.6438
40.3277,55.269,127.5699
70.0,-12.0493,15.3681
70.0,-2.0687,-19.9816
70.0,-9.796,-18.1592
70.0,-5.119,-3.8267
70.0,-1.8347,-2.1473
67.7152,140.8084,-50.5205
69.0725,77.9381,-2.3299
70.0,-2.7794,-14.383
70.0,8.0125,-18.2212
70.0,9.1914,-16.8941
70.0,-2.1974,-20.1091
56.07,195.7911,64.8202
70.0,7.3953,4.4257
70.0,-18.2576,-9.5259
67.1966,81.3795,31.385
70.0,-19.3535,4.5493
58.0512,-146.2898,-53.195
68.5281,101.6532,-23.1098
70.0,-15.9959,-11.4469
65.8091,116.6558,-196.0964
66.4579,-160.9075,-17.7033
69.8381,16.8972,-16.7059
70.0,-3.1339,1.4412
69.5102,46.7928,8.9266
70.0,-10.847,-9.1972
70.0,-14.7566,-3.1627
66.5148,196.365,97.286
70.0,10.015,16.5326
70.0,-0.0515,20.081
70.0,0.9288,-7.7757
70.0,20.1076,-1.8871
70.0,-37.3933,-30.0308
59.0217,-60.1451,113.457
70.0,-12.0651,15.8832
70.0,-17.3058,-9.3435
70.0,10.7355,17.4729
70.0,76.6273,-1.6715
70.0,5.0143,-15.5793
70.0,4.6791,15.0703
69.3666,-6.1613,-30.5356
70.0,19.7369,5.2179
70.0,19.2271,2.4639
70.0,-8.4425,15.7224
70.0,10.9884,0.1389
70.0,-15.969,-12.0106
70.0,-16.9129,10.8053
70.0,17.3143,1.6091
5.1866,195.0497,-53.8565
70.0,6.2384,-13.2963
58.0073,124.077,-5.772
70.0,18.9889,7.1098
69.5248,-37.9508,-45.7592
70.0,-16.6385,11.4021
67.6254,95.5258,144.9336
70.0,-17.1689,-8.2729
68.2845,132.7894,15.9879
70.0,-15.6313,-1.0193
70.0,14.005,-14.3845
70.0,4.0279,-19.9338
69.3085,-8.892,186.7629
70.0,-5.2119,-1.5575
70.0,12.7034,9.9733
70.0,8.0279,0.176
69.391,58.0994,-38.8732
70.0,-15.5618,3.7776
70.0,-24.0426,-124.4368
66.9961,142.2433,-147.4256
68.6147,64.6024,-51.2271
70.0,-3.1119,5.8388
66.6791,-62.1484,-155.8276
66.0674,-195.2713,85.7199
70.0,-8.6326,-18.2714
70.0,10.8034,2.9405
70.0,19.9657,-2.5756
70.0,3.3626,13.6901
70.0,-2.5774,-19.4205
69.0514,29.7073,41.417
70.0,5.069,4.0397
67.331,-177.7242,26.5949
70.0,81.2587,-120.266
70.0,11.823,-8.9294
70.0,-1.4103,14.3908
66.3386,-197.4209,-61.2156
68.0938,-139.5122,15.0119
70.0,-6.2788,-17.4845
68.8417,-18.2756,63.6416
70.0,-0.1859,-19.8233
67.7494,-135.8975,-56.0663
70.0,10.9912,17.2003
70.0,57.3062,3.7105
70.0,15.586,1.9371
70.0,-4.8997,0.978
70.0,-8.5441,-15.3743
70.0,7.3116,7.0684
70.0,-0.2404,10.1172
70.0,-18.1681,-9.008
70.0,-13.5735,1.4657
70.0,8.0786,8.1103
70.0,19.2093,0.7788
70.0,0.8432,-20.3136
70.0,13.5942,-3.6661
70.0,-19.6696,77.2178
13.6814,12.6981,-13.0833
70.0,-2.2941,20.2996
68.0253,-89.6368,70.416
70.0,-16.9138,-8.2092
70.0,-14.6351,10.5525
70.0,6.9217,-4.651
70.0,9.9208,-17.8647
69.154,10.4131,-6.5471
67.8164,150.0146,-40.8322
68.2337,37.2198,73.492
70.0,-9.9658,-1.4932
70.0,30.6798,51.3381
67.6019,-114.7373,20.1585
66.9896,0.0604,-12.9866
70.0,4.7214,18.8769
70.0,8.4502,14.0299
70.0,11.6689,16.6126
70.0,14.2016,-13.4075
70.0,11.3236,17.056
70.0,-3.4336,0.6619
70.0,5.644,11.1045
70.0,-18.2043,-4.9825
66.4133,-180.8636,-61.0585
70.0,-1.2256,-19.7374
70.0,-13.8366,-9.8817
70.0,0.2535,-10.2315
70.0,-0.8396,13.6877
68.4641,21.1854,-90.0487
67.1684,-116.9718,-140.6124
67.381,176.3451,-60.8757
68.4594,81.3385,14.4537
68.5989,96.9808,-15.7564
68.3373,-30.0211,103.7139
68.6296,12.6813,-67.3702
68.9865,-37.1026,83.339
70.0,42.1999,55.5668
70.0,-11.882,-3.4014
55.0768,-76.1938,19.4448
70.0,6.4138,-7.7412
70.0,24.7474,-178.1802
70.0,-3.0652,-19.5686
70.0,26.5151,-4.716
70.0,-6.8036,0.1963
70.0,14.04,13.5608
70.0,-9.0176,17.3315
70.0,9.9909,-17.0813
70.0,-17.5693,-9.9096
70.0,16.8623,-10.0105
57.0657,-27.6682,-44.8915
68.3668,13.0427,99.2386
69.2407,-49.1617,-28.8128
70.0,0.1718,-1.7876
52.3743,9.8078,-148.0418
70.0,16.9024,7.776
70.0,-0.5939,2.6884
70.0,3.4767,14.3443
70.0,0.1789,8.3408
70.0,16.095,-12.0823
70.0,-23.7247,-29.7099
70.0,2.4359,-20.2161
70.0,3.7689,-3.6432
70.0,14.8569,-13.9344
68.626,-40.9573,-108.0874
70.0,2.8421,-6.661
67.5609,-19.8364,-99.0469
70.0,10.6706,-1.2248
70.0,-11.0997,13.2981
67.1765,-61.726,-188.9685
70.0,-17.7621,-9.6464
70.0,8.5569,-0.2242
70.0,-55.4977,28.2777
70.0,-16.5228,3.0585
70.0,14.1895,14.2009
70.0,11.0692,11.0881
70.0,-13.2576,-9.2935
70.0,-45.5794,0.7175
70.0,-1.2075,-17.7022
69.7722,-28.0318,24.3953
67.0271,-34.8603,-162.5183
70.0,9.407,17.9938
70.0,-15.9375,8.1112
70.0,-1.4964,4.1912
70.0,19.9107,-4.0016
70.0,13.9832,8.4262
70.0,-9.3393,9.7519
70.0,13.4547,14.3313
70.0,-12.1271,5.2973
70.0,13.045,-2.5195
70.0,-4.9416,-8.1085
70.0,-149.1543,-44.1481
70.0,8.5479,-18.3948
70.0,17.9848,5.2305
68.7679,71.9926,-44.577
70.0,-57.4718,-62.2118
70.0,-3.5968,7.005
70.0,13.7244,-8.2159
67.7265,34.1682,117.027
70.0,19.1125,-6.187
70.0,12.9544,14.2276
70.0,8.2013,10.3545
70.0,17.0401,-9.2596
70.0,7.6879,1.8482
70.0,-15.5685,5.6628
70.0,60.2038,8.4048
65.7176,-117.6723,-188.7505
67.4459,-123.7439,117.4662
70.0,6.9348,19.1731
69.4155,-9.88,73.1233
70.0,67.6467,-2.4074
70.0,-1.299,-15.4626
70.0,12.9506,14.0063
70.0,-8.1928,14.6044
68.4585,45.6222,109.9982
70.0,16.1486,10.9541
70.0,18.8211,-5.2029
70.0,68.9232,41.9513
70.0,-12.0661,-4.4904
69.9765,2.1948,-23.7651
70.0,-16.005,-2.6701
62.4341,-25.6696,-120.6208
68.7218,38.9618,-56.9812
67.116,39.3645,158.7539
70.0,1.2466,9.0534
70.0,0.8765,-10.3124
69.8635,27.6319,1.8347
70.0,3.082,-11.7847
69.5286,18.9637,-39.3001
70.0,-20.119,-1.8062
70.0,4.3528,-6.4948
70.0,-2.2737,-14.555
69.0976,-78.2996,-21.5516
70.0,-14.5352,-11.0977
68.9039,-105.5636,2.4136
70.0,-43.7741,19.1831
69.4977,61.5904,-49.2513
70.0,14.9923,-6.2275
70.0,13.6749,-8.7228
67.0694,-72.2924,98.3131
62.5278,102.7962,-5.6398
68.685,-18.0937,110.9946
70.0,8.2183,17.3848
68.1166,70.9971,-117.797
70.0,-13.3522,2.4096
70.0,-10.606,-16.8757
70.0,8.3831,18.8094
45.7774,10.8072,7.5909
70.0,-0.9088,8.5403
70.0,-16.7976,-2.6509
67.6776,-130.1883,99.5045
70.0,10.7149,16.8292
66.6936,-198.1304,29.1143
70.0,-11.0797,17.4263
68.5948,-91.4171,-47.3394
70.0,34.1341,-35.6369
67.781,76.8039,-88.749
70.0,-11.9471,-16.6914
70.0,10.2555,-14.5845
69.8549,24.7999,-10.3459
70.0,2.0095,-20.4793
70.0,-9.3258,14.7262
70.0,20.462,0.9273
68.321,-99.1581,-36.2029
70.0,18.2209,-6.3032
70.0,-5.2024,-16.4734
70.0,-1.7058,-78.0973
29.2855,163.7585,-38.8925
70.0,18.5344,6.9689
70.0,3.5748,20.1727
70.0,10.3576,-4.7001
70.0,61.4321,7.396
70.0,11.0305,6.6755
70.0,20.0143,-2.6497
68.3473,-112.549,-6.0478
64.0425,-187.2556,42.8701
70.0,-7.4572,-11.277
68.622,-78.3516,-83.9336
70.0,12.869,-10.9854
70.0,-10.5432,-17.2347
70.0,18.7589,6.8648
61.6172,51.6217,-198.3653
70.0,2.6836,-64.345
70.0,19.105,-5.9079
70.0,19.8486,-4.0888
70.0,-14.9512,-1.226
67.5015,149.5462,57.4884
70.0,-17.0817,7.5779
70.0,5.7411,5.9101
70.0,-15.0301,-4.0187
70.0,-0.0538,6.0345
68.7834,-35.6039,95.2875
67.6402,164.306,-4.6802
70.0,1.6233,-12.97
69.2992,62.24,-16.6758
70.0,-3.1275,-15.4001
67.6701,135.6774,36.0231
67.8826,91.3746,130.5847
70.0,16.9262,-6.8129
57.057,51.4254,-112.905
66.8968,131.6305,-139.3509
70.0,8.2496,-4.1591
70.0,14.3134,-14.2856
70.0,-3.8087,116.6449
70.0,11.0879,11.9692
70.0,13.8941,14.1677
67.6387,-21.5687,154.0416
59.8995,-165.4984,-177.4029
70.0,2.9989,-6.8585
70.0,-4.0717,-1.2883
70.0,-8.7784,7.9297
67.977,17.0557,-127.9689
70.0,10.5057,-16.4502
70.0,16.9539,11.3858
68.9143,93.1941,-12.4238
70.0,14.1,13.1934
67.7908,44.6534,129.4408
69.5407,-7.2453,-41.3181
46.6452,-55.9011,101.8995
70.0,0.2088,1.6205
70.0,6.7217,18.3282
65.7068,-192.4847,-111.1082
54.2945,169.2451,-78.914
67.3239,-100.1137,129.2178
70.0,-6.8687,6.3795
70.0,0.3518,7.7334
69.8204,-4.9709,-28.0407
66.6193,-150.6175,35.0169
62.7546,-24.286,161.8267
70.0,7.4355,-4.059
67.296,-34.7383,-171.8054
70.0,-12.2051,-16.4672
67.0506,-150.3808,99.2054
70.0,1.501,12.8467
70.0,9.4885,16.5702
70.0,-19.0804,5.0083
70.0,3.6518,59.6187
70.0,28.5471,-31.3842
70.0,16.1456,-9.7535
66.6267,-180.3013,20.7339
70.0,3.8996,1.5475
70.0,12.6222,9.0757
46.0596,58.2721,106.7067
70.0,16.2442,8.5316
67.5434,153.2616,111.7083
70.0,2.0319,-53.2206
68.8727,-62.6412,88.8376
70.0,6.367,-18.2579
69.1049,9.5905,80.6723
67.8412,92.604,96.4297
68.5996,108.7315,72.5575
70.0,-0.726,9.4192
70.0,3.4304,4.9181
57.2151,-199.6185,16.6586
70.0,1.829,1.201
70.0,-6.4907,-8.4155
70.0,-19.4959,-3.372
70.0,-10.3219,12.0779
70.0,3.8426,19.3461
