Energy,PositionX,PositionY
69.4263,-66.1011,-10.5162
67.4193,175.2388,14.718
70.0,-13.8006,-9.3808
70.0,20.0866,-1.0035
70.0,19.15,-6.1188
70.0,65.4645,16.3292
70.0,14.1958,13.3231
69.7365,-48.4456,19.3074
70.0,-16.8551,10.9151
67.0882,161.6476,42.5609
63.9447,-37.6886,-189.2216
51.3546,7.1305,131.8771
66.6439,161.5897,129.5711
70.0,16.9028,6.5795
70.0,5.348,9.8037
50.3578,-100.8509,88.2801
70.0,4.5939,4.7374
70.0,9.1818,-18.2568
67.4125,-137.2824,-32.1939
70.0,6.3619,3.0601
70.0,-80.5931,36.15
67.3552,170.859,-83.0727
68.0059,127.4293,10.2019
67.6631,142.7985,99.8456
70.0,-11.4596,9.7397
68.2626,110.6666,40.3441
70.0,9.4709,17.0657
67.8092,131.0866,28.5365
67.598,128.4785,-39.261
70.0,-7.3556,-0.7787
70.0,-13.7168,-3.3037
70.0,-12.4584,-12.1378
70.0,6.123,19.2692
70.0,1.7598,-1.9447
70.0,6.2367,-7.5849
70.0,-13.8938,13.1483
70.0,11.026,-6.7904
66.4794,188.9141,-119.405
70.0,-17.5695,-2.1819
70.0,6.6737,-8.9188
68.9824,-68.3339,-24.2247
65.1272,52.1626,-45.1814
70.0,18.9038,-3.268
70.0,-14.102,5.4961
70.0,10.5461,-16.9399
70.0,-5.6393,0.5508
67.1122,-109.5492,-158.2406
70.0,13.9095,14.4808
70.0,-27.0574,169.1309
70.0,-12.6133,-15.9639
66.3477,121.9818,-186.3581
16.7685,12.3085,-108.7056
68.4262,-24.3546,-111.6226
69.0782,65.494,-38.9423
70.0,-12.8301,2.718
69.5708,-56.1508,41.015
68.8233,64.3606,-85.2565
70.0,-0.2192,0.5398
70.0,-17.3961,-5.6388
70.0,-1.7006,7.0625
70.0,10.7484,11.5889
68.0745,-65.2109,-74.4117
70.0,-5.9035,8.6385
70.0,-1.6599,9.5899
48.3963,-16.788,190.9467
70.0,-20.2019,3.0456
70.0,14.2967,-7.3375
68.4362,59.8528,104.3495
70.0,3.3694,18.7742
70.0,-9.9658,1.1476
65.0768,-137.2516,51.3208
70.0,19.4074,6.0454
70.0,3.6257,-0.7816
70.0,-9.7465,16.1041
68.1909,50.3927,87.5459
70.0,1.834,-0.4718
70.0,16.4876,-11.8774
70.0,-7.5761,-7.4608
66.7516,-171.102,-9.1484
70.0,-17.1387,10.3678
69.1481,12.1214,91.1554
70.0,-35.2295,60.5822
70.0,2.8976,79.6427
70.0,-11.8312,15.8749
69.5396,-5.4866,63.5219
70.0,-2.0099,-5.547
70.0,4.3738,11.265
70.0,7.8553,-2.0706
70.0,7.8971,-0.4074
66.215,183.4313,-117.2734
67.326,121.7176,158.9994
66.3035,-177.7946,100.1306
66.5625,172.6903,-156.0279
70.0,-15.7601,-2.1001
70.0,6.5781,-18.3635
70.0,-10.7908,-14.6906
66.4751,-102.4801,-159.6855
70.0,-6.8398,-19.0266
70.0,-13.2516,8.8314
70.0,29.0909,-96.8685
70.0,-9.1509,18.2953
68.9034,-91.2603,-12.4174
70.0,-18.3174,-1.0023
70.0,12.1335,15.4891
64.7076,-114.6531,-67.3813
70.0,-13.3211,-13.9168
70.0,0.6225,20.3216
67.1455,83.9832,-95.5569
70.0,-4.5453,12.4541
70.0,-30.8029,22.8163
70.0,-18.3593,4.2983
70.0,14.2664,1.5146
70.0,-7.6546,-15.5645
70.0,-11.0375,-16.8765
70.0,-6.6687,10.901
70.0,3.8519,-11.2347
70.0,-100.6411,-25.3358
70.0,51.4155,-7.6868
70.0,-1.2374,-12.2968
70.0,-2.787,2.8044
70.0,2.2902,-11.7222
70.0,2.5391,-12.8867
70.0,-1.3614,-16.2981
70.0,-9.826,18.0948
70.0,0.7065,3.6627
68.293,-100.4464,52.2619
70.0,-20.1597,-2.1721
70.0,11.7523,-7.707
70.0,19.3719,-6.4687
65.8956,97.7281,-35.6927
70.0,1.5076,7.1998
70.0,20.075,3.7183
70.0,1.6985,16.8551
69.8412,34.1588,3.4572
70.0,-6.2187,-3.3334
70.0,-4.7683,-7.6343
70.0,8.0498,18.5593
70.0,-83.0433,-3.3311
70.0,7.4509,-1.5369
70.0,2.0174,20.0558
66.9687,10.1424,-174.1879
59.0872,-156.757,-85.7165
27.2844,115.2059,182.2088
69.7875,40.177,-14.368
67.8515,90.0819,105.254
70.0,-8.1674,15.4769
67.2537,88.2473,105.8818
69.8834,33.4558,14.2279
67.6517,-152.7595,-20.8145
70.0,-9.3117,11.1146
48.1762,157.8523,58.0732
70.0,13.8052,-0.0871
69.4887,-69.4551,29.7114
66.4032,134.0151,-91.5746
70.0,-3.7167,17.566
70.0,5.8998,-17.8022
69.0519,87.1079,35.0336
70.0,7.8764,-6.8226
68.1445,101.8914,-66.4278
70.0,4.8262,18.0301
66.7209,122.6311,-145.9538
70.0,-6.7229,-19.0119
70.0,-11.1977,16.394
70.0,50.5809,-48.0413
70.0,12.7876,-12.3537
70.0,-13.0263,3.5898
70.0,20.3726,-1.8836
69.199,19.8415,52.2006
70.0,-48.2113,30.4991
70.0,-43.0726,42.5408
70.0,5.6273,19.4712
67.1674,96.8905,-107.0312
70.0,-14.7197,13.3108
70.0,-7.3342,7.5251
52.0338,-37.2026,-120.1419
70.0,18.7518,-5.8786
70.0,12.0438,-10.1851
70.0,-10.5073,15.7046
70.0,-20.1738,-2.7333
70.0,7.9783,2.7311
68.7463,38.7753,72.6854
70.0,9.5205,11.0415
70.0,32.9691,71.6401
70.0,-4.9581,-15.7418
70.0,-8.7765,-6.0434
66.1558,96.8118,-189.7133
66.2692,183.959,-77.8951
70.0,10.2065,12.0856
70.0,-10.5226,-16.0566
70.0,-24.1765,-6.4512
66.769,165.6319,-71.7863
70.0,2.2664,-19.9548
70.0,-15.7276,12.4007
69.2399,11.8241,87.2611
70.0,-4.9469,14.7785
64.7956,-54.1737,115.4181
65.9213,24.9092,-103.2917
70.0,12.783,-15.8332
70.0,-9.2845,11.6355
70.0,-17.5687,-8.717
70.0,5.8125,-1.9813
70.0,-6.7094,6.668
70.0,4.8462,19.0927
69.6397,-32.0361,-47.6249
70.0,3.5682,6.6515
70.0,-7.7737,-19.1475
70.0,-18.6776,-4.5779
69.1818,5.0927,91.4446
70.0,19.3984,3.3918
66.9032,132.9204,-165.6253
70.0,-3.1969,-12.2096
70.0,17.8232,8.8257
68.7226,26.1746,88.4062
68.1476,87.8953,-60.4501
53.7647,-56.1785,91.1317
69.102,-88.6892,-112.3387
70.0,9.687,15.1459
70.0,-13.4885,9.6723
70.0,-7.725,-3.9318
70.0,17.378,10.4021
68.8611,73.0189,51.3822
70.0,7.0652,-7.5221
69.6396,-34.6636,17.666
70.0,-15.8229,-7.0952
70.0,-20.2643,0.8913
70.0,18.5192,-8.0227
70.0,-11.8464,5.2323
70.0,-0.2215,19.7783
70.0,-0.3963,-17.5313
66.158,-139.5101,-98.9236
70.0,19.5352,3.1701
66.0271,-120.4168,-172.828
66.3474,175.8666,55.5841
70.0,9.0277,-2.8829
70.0,-32.4103,72.5473
70.0,-8.4206,-17.0177
70.0,-27.3298,-30.3693
68.4,40.2802,64.2164
70.0,19.1175,-1.7173
70.0,5.918,19.0457
70.0,-9.6196,1.7921
70.0,-2.868,7.7572
65.6852,194.1809,-83.2583
66.3754,74.0505,-155.837
67.5531,63.1326,153.0813
70.0,-0.0931,-0.774
67.2233,127.2656,-104.7698
69.0962,-32.5568,-77.2551
70.0,7.4414,18.2818
68.2598,76.5653,-42.017
70.0,18.4325,5.4542
70.0,-5.042,-19.8423
70.0,-17.7314,-8.7948
70.0,11.456,7.768
70.0,11.043,14.6989
70.0,7.8559,-18.616
70.0,4.2439,14.5515
61.6594,7.6664,198.2023
68.6418,21.0184,91.2162
70.0,-19.8049,4.5054
70.0,8.5795,14.2366
66.0242,147.559,-182.5822
61.9217,14.2946,-70.4269
70.0,-19.2148,4.9983
70.0,-5.9538,-14.6905
8.6092,-18.1347,-75.5059
70.0,4.7276,-6.1262
70.0,15.5957,-12.7775
14.412,-13.4165,-2.5878
70.0,32.4197,26.9073
66.7805,151.4235,94.8281
70.0,-20.5475,1.7492
67.676,159.7801,-49.716
68.3644,-88.617,-65.7155
70.0,12.1221,5.3273
70.0,-6.8607,-18.886
69.0725,-37.162,-61.0455
70.0,9.4533,11.5088
70.0,18.699,-4.6724
70.0,-6.5796,-17.3985
70.0,9.0845,4.37
70.0,5.9576,0.2923
70.0,4.5754,-19.2544
70.0,-9.531,-0.7882
70.0,12.2403,-9.7251
70.0,-15.6113,-12.9188
70.0,6.8082,13.5535
70.0,15.6143,-11.2631
59.3481,124.8802,48.69
70.0,-7.2433,18.8098
70.0,-5.1588,-6.479
69.8527,18.7901,-16.6835
70.0,-8.1987,10.2115
70.0,16.99,-0.9151
46.0874,114.3117,105.3694
70.0,5.9498,-3.9364
70.0,-20.0809,3.4809
67.3346,-9.5099,175.1418
70.0,17.1658,9.8483
70.0,10.2183,-8.1897
70.0,8.1304,-5.0821
70.0,-1.0653,-4.0924
68.2818,55.2945,-118.3132
68.1957,87.8108,9.2759
70.0,32.2634,-10.2077
70.0,-5.3894,-11.9528
66.7601,98.6424,-198.2547
70.0,16.7359,-2.2776
66.0856,-187.8998,-120.677
66.9125,-193.7284,-26.6278
70.0,20.148,0.6593
70.0,14.7571,11.9499
70.0,-15.0325,14.0394
70.0,1.3782,-1.543
70.0,2.1693,-31.6926
70.0,-9.5151,11.0581
70.0,16.1514,-11.5422
70.0,-67.2297,-38.6994
70.0,11.0874,-9.8554
70.0,-17.3254,-10.189
70.0,17.219,9.413
70.0,-13.0882,14.0227
70.0,7.346,-16.3637
70.0,-1.7786,-2.5848
70.0,15.4325,-3.3905
70.0,1.1842,19.9774
39.1596,-0.7448,13.5931
67.9348,-106.0606,-130.7325
70.0,6.6833,-19.4827
67.3744,118.4269,-58.9192
67.9867,-24.7149,-114.6432
70.0,-6.8593,9.7952
69.7399,16.569,45.8415
70.0,-10.7136,-4.3837
70.0,-5.3421,19.4885
70.0,-16.9408,-1.5342
64.0828,-57.7295,-39.6839
59.1225,70.4571,22.8379
69.1746,56.2746,-36.3011
70.0,8.9484,8.6691
70.0,-3.1628,-2.3408
69.0586,83.407,31.6773
67.8858,-29.5431,34.02
70.0,-8.5511,-18.4954
70.0,-14.1823,-0.2285
70.0,-1.513,3.5612
67.5973,84.832,-126.9962
70.0,69.3542,-75.1873
70.0,3.8758,2.7166
70.0,35.5047,21.4927
68.363,103.4767,23.2128
70.0,9.5251,-15.3602
68.7751,112.805,4.4669
67.1183,178.0911,66.6959
70.0,-8.5315,17.5802
70.0,0.8523,7.1199
68.0294,53.6482,86.9931
70.0,6.8433,17.5497
67.3385,-159.6399,70.9381
67.605,114.3802,-120.3814
65.9839,-161.8928,177.9852
70.0,8.0427,18.464
70.0,2.3429,19.227
70.0,14.9462,-13.4434
70.0,32.8832,-12.6686
70.0,8.2725,-14.6649
66.8181,-81.2743,191.8692
68.1526,103.4114,-69.5618
70.0,-17.2473,11.2524
47.3714,-54.895,133.3851
70.0,7.9151,-3.4077
67.9775,30.8208,-126.5842
69.0274,17.8446,96.2759
70.0,-17.7213,-9.7815
70.0,16.5153,-10.294
64.044,80.3437,29.2011
70.0,10.8453,-2.2371
70.0,-19.0949,-6.0701
70.0,2.7918,-6.45
70.0,-20.1098,2.7361
70.0,-13.7373,-14.2115
70.0,12.2291,-14.8803
69.1753,20.7545,66.7309
70.0,6.9079,9.3892
70.0,19.9743,4.5893
70.0,6.079,14.2449
70.0,12.798,14.6278
69.4234,-33.176,28.7219
70.0,-2.0247,-6.349
70.0,16.2363,0.5003
70.0,19.234,-6.4054
70.0,-4.1479,-6.2934
70.0,9.429,13.5696
68.8206,20.0207,67.2743
70.0,-5.9313,-18.5446
70.0,-5.5068,19.0864
70.0,-17.9132,-25.5529
51.2122,-59.7739,-36.2131
66.135,-187.6465,-138.9802
70.0,-21.8778,31.7097
66.4743,29.4242,108.7481
70.0,15.1256,-13.6002
70.0,15.6693,0.2098
70.0,-0.7767,18.3636
67.7578,155.5457,-7.8875
57.0946,-46.5784,1.1478
70.0,-6.8265,13.4654
70.0,9.2218,17.9976
70.0,-18.6019,-7.9579
70.0,18.729,6.1434
70.0,7.8581,-12.4253
69.6024,16.2014,-55.0743
67.3386,-117.83,-95.6031
70.0,-8.1023,13.1628
67.653,-5.5538,154.8693
70.0,-15.3121,6.2404
70.0,1.5837,19.5471
66.8627,-118.9532,152.6393
70.0,19.3302,4.9927
70.0,2.7021,0.5477
69.4476,40.6529,-21.4269
70.0,9.5479,13.3194
70.0,-15.2305,-0.5762
70.0,-16.5126,12.2081
70.0,-7.7303,-3.259
70.0,-7.7013,-7.901
68.9548,64.8751,77.7483
70.0,-7.9501,-11.868
67.8759,-58.5178,-134.9704
67.6183,16.6552,119.2295
70.0,19.0235,-6.7964
70.0,4.083,-2.3476
70.0,10.4734,-6.9558
70.0,-0.9445,14.6957
67.6034,-145.1065,-15.0206
70.0,14.5592,-12.2416
70.0,0.253,-17.8211
67.8563,120.5455,-136.3426
68.2298,122.9286,36.9674
70.0,8.9366,6.2985
57.6566,-102.4587,6.3876
70.0,-7.755,18.7997
70.0,15.8357,10.8622
70.0,17.8509,-9.9533
68.9342,-68.9296,-34.4945
70.0,8.7928,-14.6669
65.8174,-192.3943,-49.4064
70.0,2.8805,8.3728
70.0,-16.7687,-8.8811
70.0,-8.6333,-50.0312
60.1734,-38.424,-39.6776
70.0,-17.1409,10.9453
70.0,-15.2484,-13.1777
70.0,11.8486,11.7365
70.0,-1.3209,-18.1513
70.0,-6.5535,-8.3758
48.0358,-44.2145,65.8636
68.4932,32.8102,75.9059
70.0,3.6099,-12.941
68.1387,-126.8157,41.8995
67.8967,132.9969,-42.7908
68.1901,112.792,6.8562
70.0,16.7325,-11.4768
68.9843,62.5934,43.3903
66.7571,-185.6714,-27.7246
70.0,-19.2924,-6.6555
70.0,-4.3144,19.4708
70.0,-10.5351,3.8915
70.0,10.4457,17.559
66.4557,-119.1695,-154.8354
70.0,1.394,12.3021
70.0,5.1686,-19.3378
70.0,8.3112,-18.2955
70.0,-11.8066,-2.4178
70.0,-18.7239,5.4639
67.7364,119.7324,-40.7889
70.0,-4.4305,2.1673
70.0,0.9071,-13.9719
61.3214,-28.5376,6.1779
70.0,10.9243,12.1193
70.0,19.111,45.7672
70.0,-18.0922,7.7717
70.0,-19.9951,-2.314
66.7129,127.0641,152.9541
67.1419,107.1704,119.561
70.0,3.3411,11.9843
70.0,-11.8799,13.2511
65.0891,-3.3459,-19.6857
69.2114,-3.5128,-92.923
70.0,20.0032,-1.0978
68.9721,77.9745,-18.2512
70.0,-0.1451,5.7287
70.0,7.298,4.1676
70.0,13.7177,-1.8245
70.0,12.014,7.7905
70.0,11.0009,8.9813
70.0,-5.424,-2.8071
70.0,-20.02,-3.0472
70.0,18.6898,-21.1959
68.3489,-5.2937,98.1365
69.3932,31.6443,-51.3382
69.6711,55.3108,1.5783
49.3304,8.7122,48.5518
46.6067,-193.2931,-15.4623
55.0202,-112.4923,193.4959
68.5011,-39.9636,-109.2985
70.0,-4.7854,12.728
70.0,-11.8071,-14.5826
68.6644,11.0432,-98.1208
70.0,-9.0432,-12.2687
64.6677,17.4161,7.2981
70.0,-11.4825,16.3089
45.8651,-154.731,-85.2475
70.0,-3.5226,10.3496
70.0,12.4148,13.0886
66.6734,-35.2342,-55.4079
67.1197,-131.8615,82.809
70.0,-6.7847,14.9651
69.7726,-35.8098,-13.4255
69.0229,86.9712,-29.6159
68.3901,102.8398,62.5538
70.0,18.0457,1.9054
70.0,-1.4437,-13.6704
70.0,18.4941,-8.9135
70.0,3.8905,-10.8344
70.0,13.5266,15.2088
70.0,3.4794,17.716
70.0,7.8046,-18.5882
68.5775,-58.0791,-64.8995
67.4065,-117.208,-97.4007
70.0,3.924,-8.939
70.0,11.3378,10.7337
70.0,2.1333,19.4391
70.0,7.084,3.0442
70.0,-17.03,-10.405
69.6635,61.5032,14.2731
67.4149,-28.9538,170.211
70.0,19.7491,-2.0245
70.0,19.4681,-1.6365
70.0,5.9244,-18.9649
70.0,-19.4552,5.7383
70.0,-14.962,-2.6531
67.8973,-140.5053,10.9722
68.2106,-82.8046,65.3522
70.0,-11.0684,-14.6194
70.0,-15.275,-13.6743
70.0,2.302,-9.4689
70.0,8.5132,-6.7592
69.0966,-52.116,51.0156
70.0,-16.874,8.9562
70.0,-14.0238,0.4582
70.0,-16.6376,4.2565
70.0,-14.9684,0.7606
68.5688,-63.8066,-36.0144
70.0,-8.4232,-3.2851
70.0,-15.2774,12.5734
70.0,17.6604,9.4433
67.5296,123.3241,-43.3515
70.0,8.7782,18.2895
70.0,19.9427,2.7565
70.0,-16.2927,-9.0148
70.0,0.6434,1.4496
70.0,-14.461,-11.4909
68.8764,-99.8016,13.2509
70.0,-7.2194,-18.5107
70.0,0.0362,-5.1651
70.0,8.1756,18.4772
70.0,-19.3686,-0.8742
70.0,19.8154,-2.9657
70.0,-18.8722,-7.305
70.0,6.6125,18.471
70.0,14.0161,0.4916
70.0,-10.2167,7.122
70.0,15.9025,-7.9994
70.0,3.1179,16.3287
70.0,11.3475,10.5729
70.0,-1.3995,-6.5136
65.6139,-134.8251,-178.2472
70.0,4.1845,5.9894
70.0,-10.8772,-17.3676
67.2939,101.8862,123.3681
